"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_0","loss.1","parent_id.1","no_change.1","pland_4","pland_25","pland_23","pland_32","pland_5","pland_41","pland_24","pland_39","pland_9","pland_20","pland_30","pland_11"
"6585",6103,999650,1005753,-52.2264272932833,-9.77012775545871,0.861693427770837,2168704.88010007,2.10565907069211,26.7509845712364,67.7261628288786,3.2726172779068,90.2106918126832,0,0.472864336808137,183.321109158251,19.1265199160921,0.65654639037291,0,25.0331755130882,5108600,0.688,0.553,0.829,0.709,25570,57.93,420551,16933.82,263.399993896484,0.79600802063942,5.5,373.547721890119,45.4460726126979,204.835866571841,12.7008134923892,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137909624420153,NA,0.00666662686590926,NA,NA,NA,NA
"5761",6871,998900,1005771,-54.9291299705905,-10.8512088348535,0.915902441476779,1815918.35128829,0.0337311419036304,41.5154735394615,47.5840940253093,0.140198167971136,134.836335203574,0,0.915027756123313,282.713545471982,0,0.725137093517133,0,0,5106190,0.714,0.603,0.809,0.745,3699,65.58,146257,40672.04,373.770004272461,3.08568954467773,5.5,510.613196097883,33.9013724729895,164.740003576826,125.67446923995,NA,NA,NA,NA,0.00776114769464063,NA,NA,NA,NA,2.63928772564542,NA,8.07945425201442,NA,NA,NA,NA
"5795",34488,971273,1005761,-54.9291299656351,-1.66201966777055,0.927602247341369,5923228.34353411,2.47492815670635,41.8550927476792,54.5700883391699,1.09750509190276,78.3325886013074,30.3676431460894,0.0935886191064883,196.034822777144,0,2.51247867698761,0,0,1500404,0.564,0.436,0.779,0.529,56480,59.47,609244,11027.84,34.1599998474121,1.87383651733398,7.5,165.217360963719,32.1361839346735,56.0623945431507,70.2540246113361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00238566454176851,NA,NA,NA,NA,NA
"4152",539,1005222,1005761,-60.3345354054737,-2.47283047010996,0.0145923659249827,280656.868027615,0.0132205576689672,0.486377358453056,99.2682968045017,0.231111252483825,48.7333975570811,0,9.20609314959531,118.661065090814,0,1.52276069684896,0,0,1302603,0.737,0.658,0.826,0.738,2145444,64.18,73201651,34362.71,65.5949974060059,2.33474493026733,18,189.783799188559,56.425768630588,30.8987480341651,69.7740677299176,NA,NA,NA,NA,NA,0.000994026892403547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5440",539,1005218,1005757,-56.0102111100043,-8.95931696061428,0.0519643628152645,654484.881887499,1.92016174805593,0.202284472604122,97.4048939920021,0.468186666322071,0,0,20.8805740479011,251.457037023529,0,0.98812367762222,0,0,1505031,0.673,0.519,0.828,0.709,25758,52.51,608443,24268.79,314.835006713867,1.85519349575043,7.5,341.611972002656,91.440002591101,73.4424577810644,72.1937382571463,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00447312101581596,NA,NA,NA,NA,NA,NA
"4821",571,1005190,1005761,-58.1723732581509,1.04068304757131,0.0126870228513239,400753.958617451,0.00149104033860532,0.595024497792763,99.3642203996187,0.0392640622499401,0,0,59.8631458631253,152.126067978145,0,0.141343462237229,0,0,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,270.044998168945,3.31752848625183,9.5,290.168730482763,192.997142552466,236.440065744799,26.2731577218434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",571,1005190,1005761,-64.3885894524305,-3.82418181438457,0.00462085072295937,56249.4051442077,NA,0.231310057862305,99.7686899421377,NA,0,0,24.2495633335558,188.831960681469,0,0.439125773209301,0,0,1304203,0.639,0.511,0.801,0.637,60154,53.86,744800,12008.83,81,0.968254536390305,15.5,581.714244517205,60.8585906819868,66.9164537627268,49.702762516039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6757",635,1005130,1005765,-51.6858867452861,-7.60796561758088,0.617799550187645,3382783.89808856,35.3976952492473,0.214411600691445,64.3267604961785,0.0611326538828181,0,0,18.7592644914072,88.4314589509382,0,5.49201237446658,0,891.423752320992,1505437,0.624,0.467,0.795,0.653,32319,57.23,540247,16924.51,315.860000610352,6.40338850021362,5.5,130.289306262625,109.352201719521,148.372267586447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5005",635,59496,60131,-57.3615624227363,-15.7160737213278,0.998068094144979,321377.748866548,0.106062669419458,0.486973774588498,4.67798995834033,0.458345800087276,81.9632523397161,0,3.99784452687878,138.889870580137,24.2799627942266,0.142152248731054,80.5057703488989,0,5106851,0.599,0.467,0.804,0.571,3050,58.34,53822,18103.62,157.069999694824,0.824377000331879,1.5,92.3063877184597,47.3596166549485,9.90328266203085,72.1956252887017,94.014864678149,NA,NA,NA,0.248804931168608,NA,NA,NA,NA,0.00695818824682483,NA,NA,NA,NA,NA,NA
"7091",667,1005100,1005767,-50.6048056437511,-5.9863439860156,0.0775671093582646,815007.774469518,0.111828025395399,0.510631614627702,98.031429142284,1.28806004717652,6.3187234846604,0,5.42079961858864,145.602748253776,60.3795474873128,0.165343598343442,990.744013741542,26.1254813057134,1505536,0.715,0.644,0.809,0.701,202882,61.72,18431904,91086.52,513.200012207031,8.10309076309204,6.5,20.609911128213,76.1882981879466,0,13.0908676794005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468186666322071,0.0112325038841601,NA,NA,NA,NA,NA
"5946",699,1005067,1005766,-54.3885894496941,-5.17553317435797,0.189330687894941,273958.769627384,0.0950243083125872,0.175421838277582,97.7703615699807,1.95401818496606,0,0,21.9107814052854,149.383714849639,22.562938057777,1.66821297652431,835.518024701002,73.1070366623297,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,215.735000610352,1.23095351457596,7.5,255.12743928497,130.291656807681,0,10.9618987900096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00517409846309375,NA,NA,NA,NA,NA,NA
"6881",763,1004998,1005761,-51.4156164682545,3.74338573598505,0.908964498296739,4525329.19234792,59.6252121004882,0.0464210558752456,40.1288656463312,0.199501197305392,0,0,33.5910103677209,117.818373150792,0,5.60426150359463,70.6742821469307,836.649861988209,1600501,0.658,0.527,0.779,0.693,26627,54.95,394500,15462.09,4.46000003814697,0.326139003038406,11.5,317.590340660599,319.014236401349,11.8465578381187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5645",795,1004985,1005780,-55.4696705372114,2.12176411946421,0.0766639131035377,388913.91989519,3.28376783905512,0.049601941930937,96.6598708361456,0.00675938286834412,0,4.9062484638849,18.4797142382443,152.032495321186,0,1.52416801766149,0,898.529565624291,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,424.160003662109,12.7317252159119,8.5,420.335601657064,430.015020683878,83.3664964845794,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4186",923,1004836,1005759,-60.0642651649748,-15.4458034572878,0.997588591168216,2006323.38834591,48.5553320079681,24.8126876854467,17.0857686421773,3.0431659114473,67.425015100812,0,5.51469402027221,146.955793012519,0,1.57530740250041,0,0,5105507,0.645,0.495,0.843,0.644,15983,56.03,321353,20687.06,200.395004272461,0.92534551024437,-1.5,77.4729366701011,47.6211526064803,297.842898047256,78.185749342506,NA,NA,NA,NA,5.20255600464077,NA,NA,NA,NA,1.30048974831991,NA,NA,NA,NA,NA,NA
"6015",955,1004799,1005754,-54.1183191711425,-8.68904669783851,0.00860622692863389,197272.467131606,0.259699942089898,0.162088584545764,99.5712463408179,0.00557210603717789,0,0,36.5444657696539,187.145095455474,0,1.80694080046502,0,889.04823782641,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,326.490005493164,2.81264102458954,8.5,405.966236813651,101.992413946798,36.6800899819862,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139302650929447,NA,NA,NA,NA,NA,NA
"5422",955,176218,177173,-56.0102111134706,-13.824181808725,0.992678112090221,412077.609357955,0.0741544061733046,1.13756437566662,11.5977093644291,0.0115307119518811,223.056751237828,30.8060590876934,2.01135447721087,122.662329078505,0,0.914084945243353,0,0,5106224,0.758,0.673,0.837,0.773,43919,62.15,2783981,65340.93,413.330001831055,1.47952449321747,3.5,165.327658029962,5.79456943318442,153.452348056257,52.3765980140694,82.3693426201952,NA,NA,NA,0.194332257464893,9.94026892403547e-05,NA,NA,NA,1.3175826458809,0.266598012542631,3.02720949812576,0.00387670488037383,NA,NA,NA
"3217",955,1004804,1005759,-63.3075083873111,-11.3917493887283,0.512475619662462,2468693.42500892,29.4139537475398,0.24159059746907,70.3042568900086,0.0401987649824976,0,0,21.3028552694762,186.881184405203,0,0.617001151774852,518.288229172291,881.876554576401,1100320,0.646,0.537,0.781,0.644,22931,55.37,649904,26876.64,236.285003662109,0.735114991664886,3.5,516.555190016974,49.8882270442792,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",1078,196473,197551,-70.3345353938847,-4.09445209625356,0.96560990828149,165981.851245221,0.0196817324695902,0.0800191648384855,18.5446651073698,1.02245606152629,0,0,33.7477069400531,116.203859607269,38.0205309105264,0.757318423142753,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7849998474121,2.53639400005341,21,1192.34280891258,44.3347373944352,197.862070346789,44.3618243561367,80.3331779337958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6328",1078,1004687,1005765,-53.0372380945476,-12.7431007318615,0.42824471979942,1120746.34446372,7.9648392807619,0.849495382248071,84.6499385194367,1.22662918522598,0,0,7.59598503848808,157.036617243655,0,1.93687544505715,0,877.554482209473,5103858,0.615,0.418,0.847,0.658,7513,52.9,407213,55813.13,337.429992675781,0.667502492666245,3.5,424.349341393846,53.6319664577763,238.504784888684,0,NA,NA,NA,NA,5.26923715394196,NA,NA,NA,NA,0.0398604783853822,NA,NA,NA,NA,NA,NA
"1790",1078,619036,620114,-68.1723732269147,1.85149383478936,0.666722310378681,496101.310944073,0.0880707826669543,0.160137732366211,60.4037339626186,0.973748743798515,0,0,4.69858031572655,130.134875595887,0,2.71000344794359,0,566.776810834234,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,406.420013427734,14.6980695724487,22,938.631268043295,247.948969119088,177.72005445133,0,38.3743087785497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176",1078,1004711,1005789,-66.8210218584604,-4.63499265129747,0.148174545306028,358262.604698926,0.021868591632878,0.15139029571306,97.8676135104159,1.95912760223815,0,0,18.1142129149761,249.783465110206,20.4792690590968,0.507804544176978,0,0,1301001,0.549,0.416,0.745,0.534,28076,54.89,285495,10074.99,101.195003509521,0.709431499242783,19,857.752726393219,26.0694117766418,53.7679183267357,38.4920828861174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5387",1462,1004295,1005757,-56.280481345489,-1.12147913130886,0.103130882540369,983829.759613668,1.32752291480494,0.928023506747952,95.494175499424,2.25027807902315,0,0,20.0996011674445,232.141003932934,0,0.469942852151145,79.8465178512115,0,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,69.4749984741211,1.91077250242233,17,60.3455599508848,83.0959001545743,9.16934542646276,68.6306709789905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3162",1462,1004291,1005753,-63.577778630192,-4.09445208085854,0.725755653311585,675251.055721067,0.186479445014905,0.621068002373736,78.4476083215955,20.7448442310158,0,0,3.57635032493709,179.572663973227,27.4081490729291,0.464015270971364,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,58.7950000762939,0,14.5,531.419251357551,46.9771454057944,106.201375978212,17.020942142862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186",1526,1004231,1005757,-66.8210218531693,-1.93228992301051,0.283348589912928,530675.120733367,0.388455392306116,0.238904046344002,93.6958585321879,5.67678202916202,0,0,20.584097536267,160.82225025771,19.9872272424069,1.73174656278323,0,49.3762957094016,1302108,0.522,0.345,0.748,0.552,3265,54.62,61964,14735.73,74.7250022888184,0.622053980827332,23,754.906179780751,18.7245692518295,24.6326793648061,13.0204426538679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6754",1910,1003851,1005761,-51.6858867455177,-8.41877640904944,0.290396984088402,1878029.31955487,3.40643075757772,10.905767244627,85.6851181251858,0.00268387260948958,0,0,3.9186129097388,195.229778204088,0,1.11482339612092,0,684.584770238628,1502764,0.55,0.33,0.795,0.635,13179,49.79,275435,21036.8,361.695007324219,6.60549855232239,8.5,212.93863128557,137.840488349537,204.547228358824,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7283",1910,1002227,1004137,-50.06426514752,1.58122358205373,0.800021541263248,7126140.19533392,18.9850607857068,0.316615025183929,52.057898161802,5.51946953550526,0,0,71.8671680462203,102.787264207688,0,3.09831594508745,824.181396487663,0,1600105,0.642,0.532,0.79,0.631,9029,53.94,166932,19062.67,6.81000018119812,0.609062492847443,8.5,214.906959895438,146.538241043705,0,224.133321468814,0.164476629990269,NA,NA,NA,NA,NA,NA,NA,22.9563803599182,9.95018935210337e-05,NA,NA,NA,NA,NA,NA
"6920",1974,1003791,1005765,-51.1453461859331,-7.87823588434111,0.168064745886479,1665240.58625848,6.02191431686993,1.44422167197311,91.8823787858757,0.521764715822622,15.5012129456796,0,8.66432253790663,138.179003502567,0,3.62518729728307,0,885.61997712792,1502764,0.55,0.33,0.795,0.635,13179,49.79,275435,21036.8,281.129989624023,1.76925247907639,6.5,143.34021965502,99.1671200535754,167.374051843072,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129720509458663,NA,NA,NA,NA,NA,NA
"3411",2038,1003723,1005761,-62.7669678467458,-3.28364128396647,0.742171471752856,687828.791560005,0.0233596319714834,0.195425687046537,80.0904365666709,19.6907781143111,0,0,85.1783040564598,133.63724981449,0,0.973131512771102,0,0,1301308,0.563,0.421,0.775,0.546,28100,57.09,464071,16683.01,17,0.972193002700806,18,404.35306569928,97.7477798674342,35.0168791756965,93.5016216824666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",2284,1003477,1005761,-71.68588676109,-9.22958723284957,0.0293791138364911,500379.954220311,0.0104372823702372,1.3289145524543,98.5503111801187,0.110336985056794,0,0,5.47415663471355,190.607809154744,0,0.264754347636806,0,144.454168019472,1200328,0.469,0.283,0.731,0.499,8159,45.18,78628,10006.13,307.139999389648,3.47365093231201,5.5,1422.82665163436,124.237061736877,22.4621108858376,9.55140003113374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4371",2796,1002965,1005761,-59.5237245640681,-9.77012775768478,0.249885025226101,683550.148283447,0.000795221513922838,3.94598855477436,95.1841385116833,0.869077712028421,2.83788503409974,0,0.705153132411318,287.733486956694,0,0.954079885729384,0,661.195520385726,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,155.539993286133,1.96620798110962,5.5,527.085902446977,43.9760676988949,109.272848956781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4229",3180,1002581,1005761,-60.0642651640058,-3.82418181108988,0.0684221009243291,679345.274718536,0.109541763542871,1.26877592546389,96.8049987624365,1.81668354855672,0,0,23.835767587749,195.454296017813,0,1.54512450108768,0,4.95865465162247,1301100,0.557,0.431,0.779,0.515,37384,53.82,272381,7283.11,41.310001373291,0.848910987377167,12.5,337.60000003632,60.3023015345686,93.3064742254893,14.0982085642663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4841",3820,573586,577406,-57.9021029575394,-15.7160737075318,0.999042868133961,1516151.9989848,1.01698891361807,40.5267746113603,10.1582590215396,0.219481137842703,94.5320651084791,21.5317976850765,1.52298533731279,134.44040570879,0,1.51053266447175,0,0,5105622,0.704,0.592,0.816,0.723,27536,63.14,667422,24933.59,155.049995422363,1.07530048489571,1.5,139.383504196149,19.8916624237067,64.1504504132556,104.88539696208,42.5455438271427,NA,NA,NA,1.22752380942914,NA,NA,NA,NA,1.40068329408584,0.115605327586533,NA,0.0173954706170621,2.77144637871033,NA,0.000298208067721064
"6743",5336,989159,994495,-51.6858867421016,-11.3917494029395,0.909799589127607,1569413.73080719,0.719079053964726,50.3679390542232,43.1421587679633,0.0713711308745747,30.6722669845728,38.8126537744039,0.0892877430127883,155.206980967901,0,3.12065803698986,0,0,5102694,0.667,0.589,0.817,0.616,4761,56.37,111293,24037.31,241.990005493164,0.944904029369354,3.5,396.725531531636,44.9541928516196,144.132786013506,20.5454665167066,1.12434381799765,NA,NA,NA,2.72194383946863,NA,NA,NA,NA,1.68318573690693,NA,0.169978598601007,NA,NA,NA,NA
"7923",34496,971261,1005757,-47.9021029686672,-2.74310074526805,0.761452972440602,5094130.55413705,0.157255054378241,27.7553182923811,69.12105160093,2.07045861418735,210.430551406969,0,0.661146119154012,200.906630988632,62.5134891315914,0.21167531649431,0,0,1503457,0.489,0.304,0.757,0.508,62455,56.15,540966,8692.03,37.9949989318848,3.12944710254669,3.5,9.12414928128194,44.3860664341294,134.181143832625,30.8785698433715,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573553516916847,0.0101390743025162,0.00397610756961419,NA,NA,0.30824773933434,NA
"4154",5337,1000420,1005757,-60.3345354100954,-1.93228993992065,0.0553007664798053,525543.009012159,0.00527360035661479,2.0852611825203,97.2327528392865,0.014726280241113,78.1688959153027,0,6.89512887984296,177.271635512992,0,0.759035163204845,0,0,1303536,0.647,0.538,0.802,0.627,35352,58.54,444819,12865.72,87.4150009155273,3.66242039203644,19,130.76241743809,35.9932250145948,43.4956585236419,24.7790435269668,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143282726670289,NA,NA,NA,0.647657824928408,NA,NA
"6535",6105,999652,1005757,-52.4966975734063,-1.12147912899397,0.247009768549837,1481627.77392573,4.50592390326528,3.22104474214445,91.2560424409722,0.916194586728349,78.0633621356054,0,2.59132604099095,144.865329974395,15.2955301375403,2.47706305682912,0,0,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,60.1700000762939,4.4258279800415,11.5,226.712648364118,21.3815086284867,31.8709522159008,168.676133052893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10079432688972,NA,NA,NA
"5201",6361,999401,1005762,-56.8210219041276,-7.06742507261803,0.0848445385492449,1115951.31320508,0.189660331070597,3.55334793227496,95.7556045721261,0.501387164528349,0,0,4.23031221612073,122.466454367664,0,1.1199249903065,802.722986729177,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,268.610000610352,6.05196666717529,8.5,129.344597158815,153.80120741916,0,40.2653580807782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791",6617,999142,1005759,-61.4156165115447,-11.3917493945522,0.999903971770655,2682414.25554417,0.123458140036521,82.7954819489687,13.2633008253405,0.736176316514067,167.521205435748,27.3787461615394,0.661637421887747,121.968247664045,0,2.74389884671127,0,0,1100049,0.718,0.62,0.821,0.727,84813,60.69,2127523,24037.91,229.339996337891,2.30204892158508,4.5,389.744989462512,3.34632047790344,122.847167180942,19.1667737830427,NA,NA,NA,NA,NA,0.0180912894417446,NA,NA,NA,0.378923051384232,2.66518490391239,0.0193835244018692,NA,NA,NA,NA
"4757",6617,872876,879493,-58.1723732599126,-16.2566142484289,0.995722047525493,3916323.33770088,2.95762761565751,47.3690593225309,22.5280290732986,0.113319065734004,92.9843093903463,39.9579741422986,2.19526761528027,107.848838753785,0,3.43597114408352,0,0,5102504,0.708,0.633,0.813,0.691,93882,61.55,1816006,19896.86,214.270004272461,0.971857011318207,-1.5,152.010185368279,51.934167191745,84.533962043781,127.258143589406,12.5612196312359,NA,NA,NA,11.158448880676,NA,NA,NA,NA,1.71042207375878,0.0132205576689672,0.0270375314733765,1.55883297266724,0.00278327529872993,NA,NA
"5355",6873,998884,1005757,-56.280481351547,-9.77012777042734,0.976907442011856,2442588.92292374,0.0541744656359933,62.0439777377737,33.8975098632318,0.217791292125617,168.224613925082,0,0.239179476472878,258.834813062123,0,1.65791002860218,0,0,5100250,0.714,0.629,0.817,0.709,51615,59.37,1491333,29714.34,282.810012817383,1.46157503128052,7.5,426.827577297499,21.7974498346666,164.343178176173,92.0944790932889,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36052460763273,NA,2.4260220336001,NA,NA,NA,NA
"9072",7129,589691,596820,-44.1183191843198,-2.47283046999388,0.999289512642399,1976179.92092452,0.603374323688953,6.14765871875898,9.98450312074743,15.2614936844501,85.447317442847,3.14848185329857,3.32577067268517,124.040390541096,33.5201096690599,0.214505652660428,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7350001335144,1.99969601631165,2.5,222.366744402396,2.42519746978215,82.2084066403453,186.696800712352,40.7091785461164,NA,NA,NA,0.101987159160604,0.00139163764936497,0.432501100884783,0.133994825095998,6.07618818519516,0.0722657550777379,20.4754629431745,NA,NA,NA,NA,NA
"2196",13234,992527,1005761,-66.8210218499791,0.77041276015762,0.159459460642873,1107689.1054982,0.441149134848694,1.54541360961979,95.1811564310061,2.83228082452543,7.61291909526167,7.68276121618181,16.539761056384,169.007052612156,14.7943526679737,0.741927022548712,572.181014136894,899.050592124855,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,104.315002441406,1.99595898389816,22,762.117556410637,101.540962537618,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5607",14770,990992,1005762,-55.4696705524126,-8.14850614845025,0.566068826967449,2131280.7396993,0.0116301146411215,31.9779445313113,67.3465147926112,0.102881783363767,160.716227931772,0,1.03765247225224,275.742040493362,0,0.730385523897305,737.421850803333,0,1505031,0.673,0.519,0.828,0.709,25758,52.51,608443,24268.79,255.455001831055,1.69667100906372,8.5,274.73140941451,44.9832270052926,0,78.1152844096873,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561028778072562,NA,NA,NA,NA,NA,NA
"3481",2541,1003218,1005759,-62.4966975664646,-6.52688453917104,0.189860619533272,810984.417096301,0.777209290292794,3.56674487515497,92.7845206894287,2.87152514512351,0,0,32.5344807454017,151.921340816939,4.07784527497579,2.48560440500816,0,0,1301704,0.605,0.451,0.791,0.621,54001,60.48,555210,10400.5,56.4799995422363,0.928633987903595,12.5,657.552444473444,121.196559568892,39.4126477080747,31.2064127048436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5022",2797,1002969,1005766,-57.3615624230101,-11.1214791083942,0.798988630337423,1444152.76040002,0.0690848690220465,47.5559363783028,51.972099653184,0.032504679381596,66.4446795644635,0,0.539977799041306,210.2544718067,0,1.46028101522013,0,317.975253500553,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,277.525009155273,3.29016053676605,3.5,458.53568499418,21.5270224950025,222.841040604051,1.66136729490423,NA,NA,NA,NA,9.94026892403547e-05,NA,NA,NA,NA,0.282900053578049,0.0304172229075485,0.0569577409347232,NA,NA,NA,NA
"6119",3181,1002576,1005757,-53.8480489164511,-2.74310074148746,0.0272175156793053,506060.222018597,0.0118289200196022,1.09422480315782,98.6792364680634,0.207652217823101,62.117993969672,0,1.94823193267054,109.578974945431,0,2.30395185036781,0,0,1506005,0.523,0.359,0.779,0.512,29886,53.53,302523,10407.78,99.5550003051758,3.02727150917053,4.5,259.826308124098,69.7584887192553,35.2801371483196,111.751709227114,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00705759093606518,NA,NA,NA,NA,NA,NA
"5280",3309,1002452,1005761,-56.5507516200936,-7.8782358566346,0.104691747561452,909971.40649931,0.744572669217895,4.22713894245407,94.6940615279909,0.334226860337152,0,0,0.727967303543846,153.349722972186,0,0.310461380824031,850.246373554738,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,252,3.22373795509338,8.5,216.383828481397,153.952550689362,0,24.4104672545043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5346",3437,837339,840776,-56.2804813515715,-12.2025602113672,0.96064714460226,1191343.95852639,0.0537768548790319,1.29561465155878,30.7776570587341,0.141151818721304,141.908139077516,0,1.68430753120104,183.616121163972,0,1.11055011601972,0,0,5104526,0.727,0.642,0.807,0.742,7395,59.19,691757,96465.86,370.539993286133,1.1656134724617,3.5,344.523607930777,39.3265225798784,334.775788018749,95.6851566550778,16.3841476567307,NA,NA,NA,0.000695818824682483,NA,NA,NA,NA,1.7658887743549,NA,49.5810673661965,NA,NA,NA,NA
"4304",3949,1001819,1005768,-59.7939948531538,-5.71607372690574,0.167457825838335,452946.029620235,0.0340951224094417,4.74299931710352,94.4905065461641,0.732399014322933,0,0,9.23213228435428,186.820628996056,0,2.02868657654648,0,0,1303304,0.554,0.421,0.759,0.532,25237,51.43,183026,7288.37,70.7350006103516,2.36077153682709,13.5,355.942967877384,89.5912459823903,40.6874848088295,57.6915213704407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5760",7386,998383,1005769,-54.9291299628358,-11.1214790944802,0.569736373004131,1304764.89021015,0.000397610756961419,16.6272866346126,69.5026585249237,0.10089372957896,97.9345492160311,0,0.839329703167794,134.350925527623,0,0.575017080497123,0,0,5104559,0.69,0.569,0.809,0.714,3901,56.45,177003,46579.69,344.119995117188,1.52001202106476,4.5,481.750094214209,35.4840346103849,194.547812042607,111.921958224963,NA,NA,NA,NA,0.0268387260948958,NA,NA,NA,NA,3.2221381717261,NA,10.5197866023067,NA,NA,NA,NA
"3868",11700,994060,1005760,-61.1453462122603,-12.7431007300045,0.894108366207684,1766738.69075684,0.326963222110117,36.2659526410788,41.0313968274816,0.0624871891312092,23.4584640754085,0,3.69795419436149,139.23070051832,0,0.946243490344813,0,242.02091438872,1100072,0.613,0.473,0.774,0.63,7567,53.94,330393,38156.05,321.25,2.28667306900024,2.5,246.63594488757,59.3123681299982,113.54608335619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77072375687309,NA,18.5424763633252,NA,NA,NA,NA
"8581",44752,961001,1005753,-45.7399408011425,-2.20256021437531,0.996418749666584,4994283.24939843,0.00675938286834412,73.6054051206301,26.202747689136,0.00606356404366164,92.8613904312342,18.8187788201995,1.30091720778652,77.0726932729998,0,5.53400022930233,0,0,2109239,0.591,0.522,0.762,0.518,6959,58.71,47832,6864.58,64.9199981689453,1.31862497329712,11.5,98.8815212489075,17.8517738798084,96.6058923806329,54.6208102664529,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000695818824682483,0.178328424497196,NA,NA,NA,NA,NA
