"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_0","pland_4","loss.1","parent_id.1","no_change.1","pland_9","pland_24","pland_39","pland_41","pland_25","pland_23","pland_32","pland_5","pland_20","pland_30","pland_11"
"1695",244,1787881,1788125,-64.0732741063232,0.815457798657677,0.00841377813501931,147527.661135465,0.148078200058291,0.0457045294475346,99.5964911004834,0.20972617001078,0,29.0116235298456,15.4636442426318,263.414366476665,0,3.58115800947638,0,543.38073453124,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,81.129997253418,0.829869985580444,17,470.127333978575,170.590569412642,38.4545895331668,5.96778315615322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2603",252,1787719,1787971,-58.6678686975457,-1.70706472089827,0.167359367824701,384771.735867102,0.134484319206699,0.461464704299526,98.2608783213403,1.14317265515345,0,0,10.4488804444719,385.148557837412,0,0.751994874838556,0,0,1303957,0.577,0.464,0.739,0.561,13685,57.2,101554,7566.82,109.670001983643,3.46188306808472,9.5,189.350748060123,85.9965931561619,47.4156794135481,42.9538738041088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402",264,1787656,1787920,-59.7489498384245,-8.19355118244681,0.0514713970880353,213745.930309765,0.0407257006582683,0.0187964772268931,99.3674090342806,0.573068787834204,0,0,39.330303904275,536.26175745309,0,0.494631555436628,112.123315502007,0,1300144,0.637,0.54,0.772,0.621,21583,52.15,193460,9037.65,109.555000305176,1.95936197042465,10.5,430.389579054867,110.517911835503,10.4406375627568,67.2261276279498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038",280,1787723,1788003,-61.9111119907331,-7.47283047390574,0.462997490136389,320306.671009018,0.741179245863114,0.0953655474351363,98.6582861257103,0.505169080991399,0,0,20.6178669432216,122.829260366225,0,6.26310569643931,0,1585.29012727245,1301704,0.605,0.451,0.791,0.621,54001,60.48,555210,10400.5,74.8899993896484,0.88037097454071,10.5,613.249859560761,61.9508279024629,52.5448085868545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",280,1787758,1788038,-70.1994002887405,-10.3557133548322,0.00101452855500839,40208.397301173,0.000391593275560272,0.0355231042829675,99.9492606998667,0.0148246025747817,0,0,45.9462707250824,295.31424337019,0,1.82265653998684,136.289979276242,119.558158560339,1200500,0.603,0.456,0.81,0.593,45177,55.99,500512,11602.31,293.385009765625,4.12793064117432,4.5,1222.86593194669,93.8561239406773,2.68066756164118,16.3506869787201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461",280,1787794,1788074,-59.3885894488226,-8.91427191063894,0.491719294818798,189811.866247936,0.00906258723439487,0.772837300266451,98.6249481838183,0.590298891958856,13.8219930325942,0,4.73958545673255,510.367829348499,0,1.490049153958,0,239.577265449934,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,131.179992675781,1.72050297260284,5.5,453.037328649541,61.466899325416,31.1513321635798,8.4524126278079,NA,NA,NA,NA,NA,NA,NA,NA,0.00285303672193913,NA,NA,NA,NA,NA,NA,NA
"2237",312,1787653,1787965,-60.8300308534569,-1.70706470380159,0.00743982804721743,151109.577664707,0.00212420328401828,0.0259376400995916,99.6273141238276,0.34043152630714,0,0,47.5375784727386,314.19110767367,0,0.473064475780565,0,1581.42657021438,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,113.470001220703,9.87380981445312,18,130.164417885838,96.3912980201389,33.1365718453421,0,NA,NA,NA,NA,NA,NA,NA,NA,0.00419250648161502,NA,NA,NA,NA,NA,NA,NA
"761",312,1787672,1787984,-69.4786795382505,-6.0313890356866,0.00610054678916305,225056.817798575,0.00134160207411681,0.0110123170250421,99.6945060277063,0.293140053194522,0,0,69.1323393097023,235.705777854344,0,0.963916222548967,0,596.425454717659,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,128.880004882812,1.03447604179382,15.5,1190.19462252616,80.6019682562935,191.907798815332,1.88286249843801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3093",328,1787797,1788125,-55.7849858584142,-0.986343989797863,0.0564267334310639,672577.632914304,1.42528450348984,1.28436038562116,97.2891812090741,0.00117390181485221,12.6416271802867,0,21.121929621583,368.07330936053,0,2.76257223047582,0,34.3132378762036,1505106,0.594,0.499,0.756,0.556,51964,59.72,624485,12310.7,335.475006103516,4.77890539169312,17,103.235468194504,84.5736384256574,48.0470388260362,20.7604315700273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3324",328,1787685,1788013,-54.3435444064977,-5.67102866925994,0.479116198010593,326752.907547042,0.0733398263227881,0.108247569744161,97.6581043864601,2.15600069144184,0,0,20.4619521656458,283.695937126903,84.9328821407096,1.12389707822692,1103.43855720046,481.17024784354,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,211.75,2.62494611740112,7.5,248.203618507343,153.614105207674,0,8.44861860234285,NA,NA,NA,NA,NA,NA,NA,NA,0.00430752603116299,NA,NA,NA,NA,NA,NA,NA
"2656",328,1787748,1788076,-58.3075083610432,-4.58994760151293,0.552369315130163,481587.412177099,0.187741004682896,0.188747958820051,97.833090638739,1.79042039775807,0,0,84.0277468588186,420.341994145837,0,0.394709549586763,435.502477603639,0,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,71.814998626709,2.30507600307465,10.5,240.144431457914,113.836813939024,5.45847010574523,36.9468615186145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302",344,1787786,1788130,-60.469670488682,-0.265623270052424,0.00396123099785328,122431.144699196,0.0016223149987497,0.0603053644362819,99.8017419187735,0.136330401791483,0,0,24.4459999695122,350.72388672868,0,2.43064907820462,0,1531.53632871625,1400472,0.619,0.519,0.798,0.574,29533,56.41,531363,18832.65,89.8350028991699,1.81467747688293,11.5,63.1878129648475,131.468627449068,72.5658789120955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3260",360,1787641,1788001,-54.7039047635833,-6.75210975438201,0.0394356453305609,120161.672397052,0.00659621019774097,0.0238134368155733,99.6310594296179,0.337133421208269,0,0,25.8087781335932,284.557913342597,0,1.48087831700612,0,1412.47359460111,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,240.979995727539,1.63086497783661,8.5,226.17590053175,82.7293808544993,33.4600618437018,0,NA,NA,NA,NA,NA,NA,NA,NA,0.00139750216053834,NA,NA,NA,NA,NA,NA,NA
"1192",360,1787716,1788076,-66.9561570093928,-4.58994758239758,0.00835028280643002,197180.983977232,0.00156637310224109,0.0732279425297709,99.5852467792852,0.339958905082825,0.183956355691554,0,19.4701674745509,354.161042822469,0.623367335473022,0.716729270957863,0,0.61508490237016,1301001,0.549,0.416,0.745,0.534,28076,54.89,285495,10074.99,95.6300010681152,0.827993988990784,20,868.370444712342,30.6398363743471,47.6331863133827,22.8300164191482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148",376,1784811,1785187,-67.3165173462035,1.53617853521787,0.335725555019605,228458.598270522,0.0572416884956504,0.0576329891006011,99.0878223897734,0.629993973970684,0,0,66.0710292372506,323.694352405803,68.7627383746056,4.39049849317674,0,1597.89466857357,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,124.280002593994,0.696785509586334,24,837.32216466682,183.74063513867,80.7010488852306,0,0.16730895865965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",392,1787580,1787972,-64.0732741065539,-4.2295872263248,0.207293405255325,501183.037913882,0.0233277708440905,0.0539279882343003,98.7863405552457,1.13455760309113,0,0,10.2807982188397,384.49323370759,38.9646265093818,0.381392232177156,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,71.4599990844727,1.69073498249054,15.5,582.07807006319,102.73335058082,108.657064037182,73.9535719169409,NA,NA,NA,NA,NA,NA,0.00184608258478414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590",408,804145,804553,-52.9021029566578,2.25689925368656,0.798282175246922,73877.9999973066,NA,0.0109646117156876,44.9130075538343,0.0599137711607216,0,0,108.510935314813,412.016838042821,0,1.63407666806299,690.115903583344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.194999694824,2.89666998386383,12.5,186.838346878122,239.168903766531,2.93195425162724,49.5262236495257,55.0161140632893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3277",440,1787517,1787957,-54.7039047670177,-0.625983625101179,0.00169417245674719,62766.9982174008,0.0074906115804855,0.0323102499516464,99.915255468985,0.0434343671495316,0,0,55.9839469154358,492.330697739055,0,1.25799955715407,0,0,1500404,0.564,0.436,0.779,0.529,56480,59.47,609244,11027.84,432.100006103516,7.6744019985199,6.5,223.018537496362,145.521451938707,46.6576521975998,65.787894445799,NA,NA,NA,NA,NA,NA,NA,NA,0.00150930233338141,NA,NA,NA,NA,NA,NA,NA
"2163",456,1787596,1788052,-61.190391232995,-6.39174937263952,0.073631172411361,463382.577673869,3.48613116472707,0.0412291777268458,96.4202221005175,0.0524175570285678,0,0,33.0462753555593,281.056645126956,0,5.00243853431679,0,0,1302702,0.582,0.456,0.747,0.58,54907,56.46,495942,9065.26,58.2399997711182,0.671397507190704,13.5,512.284250372331,63.4507932657576,39.8708472671379,32.9813662217993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272",592,1787401,1787993,-60.4696704895622,-11.0764340728229,0.346558683224287,295968.677707913,0.0605850739188249,0.0860386368302426,99.2280577700777,0.624926925897686,0,0,17.0496640655965,332.238388213949,0,3.14810079903657,0,1560.37503868007,1100304,0.731,0.659,0.808,0.734,97448,63.8,2555582,26723.64,201.429992675781,2.05730605125427,4.5,389.182287657745,76.8991839508098,151.60295949884,0,NA,NA,NA,NA,NA,NA,NA,NA,0.000391593275560272,NA,NA,NA,NA,NA,NA,NA
"3949",592,1787538,1788130,-50.7399408353443,-0.26562326757939,0.910779568149384,997840.814799774,1.50131267660157,0.0717175113240384,59.7559031287743,38.6710666833001,0,0,40.2492040072777,408.649769365091,25.2588966865603,3.5365416626536,0,0,1500305,0.489,0.311,0.774,0.485,38863,51.36,358261,9392.33,NA,0,12.5,176.998838143803,40.6387814733192,68.0069825593608,229.297460624605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021",688,235870,236558,-61.911111981796,-13.5989566048335,0.995564861005449,239763.29556995,5.28837177582276,0.3193012936398,7.22966997706978,0.400803619642396,0,0,15.3676332113158,178.308835677253,41.6522963579562,4.28057669814194,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.880004882812,0.652912974357605,3.5,252.036603762069,125.142171021748,94.9250774294904,85.8320199051476,86.7564310254424,NA,NA,NA,NA,NA,NA,NA,0.00542230838288876,NA,NA,NA,NA,NA,NA,NA
"4017",688,226899,227587,-50.3795804626021,2.25689926787719,0.998077812349542,674299.265713913,0.570907582623123,0.0443287685322762,4.67878133339594,4.73037711316302,0,0,48.2021865376541,6.79322787852347,0,17.393568568461,188.310923580078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,223.489829831357,177.231797826466,10.0128448642059,145.51262666456,87.2684758170636,NA,NA,NA,NA,NA,NA,NA,0.00223600345686134,NA,NA,NA,2.70489338176517,NA,NA,NA
"2644",688,1787385,1788073,-58.3075083486143,-8.91427189320413,0.400880626131181,795491.069372958,1.38629613737987,1.04941403660502,96.5872086615957,0.939823861344653,0,0,8.9395539746115,476.177214636692,23.7982491736473,0.00359290425401672,1500.14409146381,1227.95779677475,5100805,0.675,0.57,0.809,0.666,9979,62.5,141779,14625.46,310.010009765625,6.27623510360718,6.5,381.63766170031,114.654619170126,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0372573030747345,NA,NA,NA,NA,NA,NA,NA
"2830",752,1787288,1788040,-57.2264272627722,-7.83319083869225,0.142972212503783,1493958.88165491,6.32098677030089,0.157756148154281,93.1778297788785,0.343427302666359,0,0,54.778622255304,239.201133871346,0,2.09837045154819,0,1583.93242182236,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,302.380004882812,2.50053310394287,10.5,222.930882035224,150.765433742646,33.77602018744,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",752,1778773,1779525,-69.4786795384675,-2.78814579814055,0.286215268976785,330180.131402574,0.121135487275463,0.0248755384575825,95.0719601812504,4.29659244253192,0,0,64.4260874041562,344.870529189076,66.0669259546144,0.487544404040306,0,0,1303700,0.49,0.353,0.759,0.438,21966,54.91,172544,7477.54,94.564998626709,1.90399396419525,22,1063.14401996348,154.691902714587,34.2707326106466,43.4514019637763,0.485436350484598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3019",880,1787133,1788013,-56.1453462331854,-5.67102867753239,0.00961110607553251,199630.437194334,0.000559418965086103,0.160441359186694,99.525948368986,0.31198795682852,0,0,19.1070100950483,265.801052959092,0,2.46510384840515,1590.84368324603,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,125.284999847412,6.0476086139679,13.5,54.0349765471613,82.1616540650032,0,69.0205952645929,NA,NA,NA,NA,NA,NA,NA,NA,0.0010628960336636,NA,NA,NA,NA,NA,NA,NA
"1621",976,1787075,1788051,-64.4336345026272,-3.86922687787033,0.00465006624316733,56856.375946271,NA,0.228019170169096,99.7672257686277,0.00475506120323188,0,0,26.3977847950094,337.412557131039,0,1.70706463534311,0,0,1304203,0.639,0.511,0.801,0.637,60154,53.86,744800,12008.83,82.7799987792969,0.600579023361206,15.5,588.68205909331,62.7445853929451,62.2502278514733,51.6855478057801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102",1504,1733170,1734674,-55.7849858641495,2.25689924287233,0.610332839556127,1202868.35230264,31.4690509848851,0.168552934180443,65.3555750854932,0.0286981929089171,0,40.3403347035828,8.36010526043327,349.214139228453,0,3.74746659078138,0,1553.37313529932,1505106,0.594,0.499,0.756,0.556,51964,59.72,624485,12310.7,587.904998779297,9.95274496078491,6.5,436.35063647515,443.000368595184,112.316386539593,0,2.97812280253238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",1824,1786300,1788124,-61.550751628396,0.815457815870605,0.552239234627285,1975421.74536454,9.27813136164254,0.166371200216607,86.2707957007534,4.28470173738748,0,0,73.4821402672347,273.145577943254,44.8979344459626,1.88591034359903,338.671212870015,0,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,52.689998626709,0.460388004779816,9,232.1736636208,118.302043685345,2.24963072184818,74.8289292142364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3885",1824,1786133,1787957,-51.1003011615008,-1.34670434699777,0.0620063451305716,616764.016836432,0.754544300108136,0.338336590084075,97.1963040307815,1.70796204230438,0,0,31.1637167846825,301.140241864779,6.37781716695419,0.684951801222343,692.121864680496,0,1504505,0.418,0.207,0.776,0.454,27415,53.59,169796,6312.82,7.1399998664856,0.525013983249664,16.5,257.265346728098,59.0919273464556,0,177.887422186108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00285303672193913,NA,NA,NA,NA,NA,NA
"2487",1824,1786139,1787963,-59.3885894475608,0.455097438724912,0.0111559717646208,235230.541154852,0.0414529453128802,0.138400251962302,99.4406369768104,0.379509825914412,0,0,23.8249559705584,310.259303667303,0,3.57541123766539,0,1597.65623455145,1400233,0.639,0.549,0.791,0.6,9950,54.89,163048,17175.63,135.544998168945,1.24363750219345,8.5,153.49070978587,78.3077435301161,129.378670835036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516",1952,1786015,1787967,-53.2624633153988,-2.42778543991131,0.00360723099288829,94739.8684989641,0.0127547524039631,0.16100077815178,99.8207062216899,0.00553824775435242,0,0,19.6320954608123,290.873544594525,0,1.53491208441854,1364.08334959231,0,1505908,0.503,0.322,0.77,0.512,40458,53.71,295942,7400.22,70.2449989318848,3.0680079460144,4.5,323.716538884666,50.7972879748567,0,121.384609500862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3583",1952,1786178,1788130,-52.9021029522205,-0.265623266193537,0.32734717314922,331215.894340333,0.0817870526955882,0.0690882421881337,98.6586252055165,1.19049949959974,0,0,37.2417481994944,282.351701336138,0,2.85624678780056,223.709779267557,0,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,253.354995727539,15.9619650840759,11.5,165.227541720625,59.6629263901353,12.4115331345174,99.0032850340355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",3008,1784954,1787962,-66.9561570136865,0.455097451350807,0.005439082792698,81039.5369456599,0.0647807161569707,0.138232426272776,99.7385835176153,0.0577879790933944,0,40.4471595190232,14.8406298070217,218.784050437054,0,2.17658891154256,265.255927804995,1598.40671824668,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,117.150001525879,1.17635798454285,23,770.119700558585,64.0032479924777,13.3999963444358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000615360861594713,NA,NA,NA,NA,NA,NA
"2386",3904,1279317,1283221,-59.7489498330699,-13.9593169509277,0.778001102829602,1311785.98815185,0.263766042038098,19.9472579799717,50.4429199656069,0.0336770216981834,114.392437528872,55.7662963209509,1.06334074123442,299.803412335965,0,2.01475111803566,0,655.554840545673,5103304,0.689,0.567,0.84,0.687,20513,61.86,560872,28139.25,468.905014038086,3.77729904651642,4.5,63.0358414220611,31.6481199220437,301.254204629629,1.59407784571716,28.2195540423894,0.911069726539227,NA,NA,NA,NA,NA,0.045648587551026,0.136106634205449,NA,NA,NA,NA,NA,NA,NA
"3276",4992,1783133,1788125,-54.7039047611849,-0.986344003213676,0.0781610657973871,1478772.18051755,3.50131043589589,0.417038124412091,96.075898034011,NA,0,0,24.0241131020241,346.781197867444,0,0.950758793963436,361.284620032852,0,1500404,0.564,0.436,0.779,0.529,56480,59.47,609244,11027.84,365.299987792969,1.86366403102875,4.5,205.310564036827,105.683104139436,7.96990497803093,97.1681400830255,NA,NA,NA,NA,NA,NA,NA,NA,0.00575340568101331,NA,NA,NA,NA,NA,NA,NA
"936",5248,1782831,1788079,-68.3975984484072,-8.91427190829102,0.253497180218391,689915.48410008,0.0775914104574425,4.8013251516445,94.1158075576383,1.00527588025973,0,0,11.7143317360762,339.125878078378,75.0130206150218,0.900917191500149,0,418.098839533169,1300706,0.588,0.455,0.777,0.576,33976,52.4,364600,10668.3,223.470001220703,2.61759793758392,7.5,1125.72643612476,31.3858770149451,33.5255788136557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354",50176,1737861,1788037,-60.1093101727156,-3.50886651709179,0.748020193528388,4680801.30750254,0.939879803241162,14.2552818940136,70.7360666916913,14.0491919472759,43.6032859630298,102.377846343617,1.64525903497628,300.715013308825,0,5.22025098859374,0,35.7920913042233,1301100,0.557,0.431,0.779,0.515,37384,53.82,272381,7283.11,27.25,1.38580596446991,12.5,302.712596260423,25.2998620935138,59.3665949653905,13.1270008279896,NA,NA,NA,NA,NA,NA,0.0164469175735314,NA,NA,0.00313274620448218,NA,NA,NA,NA,NA,NA
"209",4225,1783833,1788058,-72.7219227526408,-7.11247008647424,0.0306415320030777,311993.914009588,0.0208663273977116,1.49700515057041,98.469933188593,0.012195333438877,0,40.8940630118684,9.51850488334115,309.744756603579,0,1.14116410878521,0,464.676815581042,1301654,0.532,0.387,0.762,0.51,16416,58.12,115818,7088.42,205.245002746582,1.81908649206161,15.5,1563.55284945927,50.2507352962775,70.9267377569343,9.12807643445065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",15106,1772953,1788059,-71.6408417164949,-7.11247009222009,0.568570869853348,1220305.77400086,0.165743756239847,8.5466201130747,89.820370662293,1.37022291836463,17.8468423910056,0,7.59261987300486,453.290968646001,87.1236632007505,1.41590085922558,0,50.4867996090736,1301803,0.481,0.302,0.772,0.476,28933,53.58,139858,4942.15,160.539993286133,0.953189015388489,15.5,1457.35598721475,6.76348980056848,77.5292738127153,16.258783361706,NA,NA,NA,NA,NA,NA,0.0970425500277823,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3316",2369,1785629,1787998,-54.3435444048244,-8.55391155967837,0.0116109642184548,258022.91092074,0.308183907865934,0.266059659794951,99.4207216616533,0.00179014068827553,0,0,21.2038773987035,278.356632503154,0,2.28926066187078,0.00539519417916024,1580.91009650859,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,368.145004272461,2.52852547168732,8.5,381.179263218023,77.3975637915981,23.4982839571818,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0032446299974994,NA,NA,NA,NA,NA,NA,NA
"1509",3393,1784737,1788130,-65.1543552457169,-0.265623262265202,0.271144994672902,753473.631938127,0.592708616327521,1.02498398462524,91.0202660173313,7.26997393937971,22.1988394766563,0,14.0037199122009,316.237944686271,43.5042910999891,1.56756629777329,854.715675523758,643.28879311875,1303601,0.479,0.323,0.737,0.461,24436,49.51,122622,5159.77,70.4349975585938,0.995107024908066,17,560.663193909339,22.6066246556991,0,0.697418248539296,NA,NA,NA,NA,NA,NA,0.0920674423362658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2698",4226,1783834,1788060,-57.9471479983932,-11.4367944114734,0.777375370652551,1454385.60707535,0.106545564719443,32.1860399596178,53.692033007883,0.363350561739968,84.224963774765,0,0.0886757022609349,326.733777397749,0,1.45372521889295,0,0.0319287813722324,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,273.25,1.48840099573135,3.5,394.943529531487,50.1230781566583,251.593517120921,21.1739260266461,NA,0.00391300604950735,NA,NA,NA,NA,NA,10.997056301449,2.65106159854123,NA,NA,NA,NA,NA,NA,NA
"3398",8964,1779155,1788119,-53.9831840507292,-0.986343980615301,0.0222051918120104,457580.958584053,0.0155961241116079,0.84638320850844,98.8915571863474,0.00894401382744538,0,0,23.7535390026026,306.913359377023,0,5.37883134338787,0,0,1504802,0.589,0.495,0.764,0.541,57900,57.66,690194,12223.18,543.054992675781,10.4207348823547,6.5,281.482657723753,104.639466983159,29.3544667986173,120.978348510098,NA,NA,NA,NA,NA,NA,NA,NA,0.237519467205096,NA,NA,NA,NA,NA,NA,NA
"4111",12548,675716,688264,-49.6588597183711,-7.83319082294627,0.99971835144494,1644288.88333526,0.190034622439749,28.5963227153749,8.76240301772967,0.323679813198819,236.799878097259,0,0.100278349339498,207.598135921639,0,5.42167864008045,0,1.21284898683888,1503044,0.583,0.437,0.792,0.573,20080,51.46,249633,12642.21,194.279998779297,1.87828099727631,4.5,157.687558471861,28.9942662302347,162.54659781342,19.0719289486002,61.4986050888106,0.594214824714459,NA,NA,NA,NA,0.00721650464961073,NA,0.0275234130822363,NA,NA,NA,NA,NA,NA,NA
"1053",4995,398173,403168,-67.6768777034435,-10.7160737166089,0.999596105584689,661809.046337671,0.0114121468877565,15.7337702768397,6.6614491524523,0.0698714287392543,37.1713709844794,27.0859822330204,3.75620204970691,230.072548848692,0,0.426079204615765,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.674995422363,1.32858246564865,4.5,955.777424367325,61.388306929467,45.8370882913205,155.303605140829,77.4377380677333,NA,NA,NA,NA,NA,0.0851995083826135,NA,NA,0.000559418965086103,NA,NA,NA,NA,NA,NA
"3692",6275,1781728,1788003,-52.1813822689778,-4.95030794128413,0.00477731280234583,131543.940989909,0.0741230128739087,0.164692943321349,99.7608483924257,0.000335651379051662,0,0,13.3730507220986,199.003950087095,0,3.86857858327866,0,1590.67555281886,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,251.215003967285,2.21753251552582,3.5,203.92719882586,125.834279013797,66.6894008822298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3337",7299,1780826,1788125,-54.34354441215,-0.986343985745851,0.0221333315398005,354511.158801599,0.00329810509887048,0.924475629239323,98.8983769968908,0.159371146387792,0,0,17.7928544431603,342.202326916223,0,4.95831123469968,190.464025349415,0,1504802,0.589,0.495,0.764,0.541,57900,57.66,690194,12223.18,307.439987182617,2.2347320318222,2.5,243.072230015165,112.211398362966,13.0926694511675,108.522958231698,NA,NA,NA,NA,NA,NA,NA,NA,0.0144781223831772,NA,NA,NA,NA,NA,NA,NA
"2037",12038,1776013,1788051,-61.9111119868061,-7.83319082792238,0.124399394058179,792730.244984348,0.98944432354779,4.59613027525091,93.8302801178584,0.584145283342909,28.5236838156633,28.9412615982434,12.1639208286893,154.838227881821,0,0.206106170880331,0,1323.56312124236,1302702,0.582,0.456,0.747,0.58,54907,56.46,495942,9065.26,87.8899993896484,1.12054896354675,9.5,625.353545675187,38.675812301622,30.4967018903134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4233",26124,1761921,1788045,-48.938139017878,-7.83319084149861,0.998664881246035,3295573.23899385,0.122568695250365,84.2775299862551,14.8225886665074,0.102821205782826,172.408719577903,0,3.23008424762155,227.324225615486,0,1.38243220400498,0,0,1702307,0.68,0.601,0.81,0.645,6670,56.98,98066,14515.35,181.669998168945,1.24584496021271,4.5,196.749713689005,53.3640526753423,184.986542891995,76.8988539339013,NA,0.410165985201131,NA,NA,NA,NA,0.100583529922481,NA,0.163741931080702,NA,NA,NA,NA,NA,NA,NA
"4737",50200,1737921,1788121,-46.0552561188027,-2.06742507605868,0.999261211808146,3795391.36345726,0.0169377261857247,85.3736864877193,13.8571283231204,0.17384926877097,86.3662511795438,38.6207269515213,4.00980610252724,250.321318867584,0,1.27108767116294,0,0,2106326,0.582,0.501,0.719,0.546,21201,55.38,160611,7542.92,50.1399993896484,0.804145991802216,11.5,90.0716669223394,9.69222904426525,88.9234927988939,48.4396895185873,NA,NA,NA,NA,NA,NA,0.536808529905987,NA,0.041589664297621,NA,NA,NA,NA,NA,NA,NA
"1858",1185,1786866,1788051,-62.9921930783742,-6.391749392774,0.0182467479469756,186973.470565594,0.0488566755324204,0.823296472816347,99.1049278162184,0.0229190354328288,28.1102297440428,27.0118167087954,14.0637329956003,271.621103599234,0,1.73972616866228,508.596571346201,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,76.4499969482422,0.831142008304596,12.5,698.994265443219,86.5556557511329,1.00285554410259,55.4655638171657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
