"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_12","pland_15","pland_23","pland_3","pland_32","pland_33","pland_5","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","loss.1","parent_id.1","no_change.1","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_39","pland_4","pland_41","pland_25","pland_9","pland_24","pland_30","pland_20","pland_11"
"7588",5010,693434,698444,-56.5282290629925,-7.08994757822331,0.0980683650353825,872512.449681543,NA,0.646362776838667,4.1012233905395,NA,95.1903847806779,NA,0.062029051943959,NA,2.19356946601888,0,1.29876644794378,82.027610005198,0,1.11365993648152,619.74729378907,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,312.160003662109,3.14659309387207,7.5,129.282590783507,121.515886063188,0,69.2726857099429,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6063",5522,692938,698460,-60.1318327184842,2.59473708485061,0.991039637722647,2450242.7161741,NA,77.965963462375,3.88069183397816,NA,16.1321570019001,NA,0.0155960257320116,NA,111.490794483801,0,0.0851668695239923,176.772826869891,0,0.276843636640712,0,72.2811035821008,1400159,0.626,0.509,0.809,0.597,12257,53.37,267087,22359.75,NA,NA,NA,122.319999694824,1.09462201595306,-0.5,367.627533065055,51.3193035810424,151.341972151278,3.80513639820332,0.00286165609761681,NA,0.00686797463428035,NA,1.99586204528285,NA,NA,NA,NA
"10630",5778,692682,698460,-49.5462471286339,-6.18904668619022,0.999909760446938,1862288.36128548,NA,0.190528034839412,92.6049336733232,NA,6.18714723662722,NA,0.158009340171332,NA,214.577058960405,0,0.896513508151992,112.477780987672,0,2.26543364825718,0,0,1502772,0.636,0.536,0.809,0.592,18014,56.2,859809,49264.26,NA,NA,NA,186.595001220703,4.20359456539154,4.5,24.7614709622133,10.3123288340491,32.0089562933993,78.0225806967084,NA,0.0018623040999341,0.0505687190212876,NA,NA,0.8069506919176,NA,NA,NA
"10429",9508,688932,698440,-49.9966975736303,-7.31517282792205,0.992669075436823,2499406.84954736,NA,0.0995856321970651,77.2153510679701,NA,21.8344360248163,NA,0.164831391222728,NA,143.518679863832,26.7755288166798,0.471920287856509,70.5201604228755,0,1.32406283965885,0,0,1506161,0.638,0.495,0.804,0.651,18186,59.84,476420,26908.76,NA,NA,NA,202.599998474121,1.90294051170349,4.5,93.7011712474827,3.75182360104922,98.1632211680154,53.9797442272627,NA,NA,0.035055287195806,NA,NA,0.650740596598063,NA,NA,NA
"9550",9508,688952,698460,-52.0237245668894,-6.63949715189258,0.98275670692372,4074464.28005724,NA,0.582490098669902,60.7644055767954,NA,29.5860900620407,NA,7.71016002380898,NA,95.3470127159938,0,0.670641527499377,112.952438512401,34.0059013779856,0.149214267191546,0,0,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,191.470001220703,1.97897005081177,4.5,101.808214689773,4.14972518749008,94.6844024187466,43.3459768259407,NA,NA,0.000858496829285044,NA,NA,1.35599574185573,NA,NA,NA
"8180",14116,684344,698460,-55.1768777366006,-6.189046684182,0.164382328177551,762371.972300041,NA,0.000716270807666963,8.0755235939604,NA,91.9134458356015,NA,NA,NA,25.9586283289124,0,2.71834787498654,99.7663859272006,0,1.19630319636958,593.982453215404,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,264.720001220703,2.79236900806427,8.5,157.250616599413,49.3017230241177,0,47.3205416505718,NA,NA,0.0103142996304043,NA,NA,NA,NA,NA,NA
"9648",7059,691404,698463,-51.7984993447261,-6.63949714812308,0.985550634391087,2709814.4743408,NA,0.102447288294682,68.940872461711,NA,29.9028753920469,NA,1.05380485794739,NA,146.489779489662,0,0.13874353819572,85.3212923585142,0,3.5615318993057,0,0,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,224.220001220703,1.979621052742,6.5,76.9645588914697,17.7095992029612,81.5701973260281,36.9657363991012,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5033",7571,690870,698441,-62.3840849572188,-8.66652415931073,0.528555756011091,801390.699969564,NA,1.1169995338664,2.18810283624368,NA,94.6543798630284,NA,2.03894008390405,NA,0,0,5.34981605819085,202.210899653839,30.3273164852778,1.24032830086053,47.4838410804483,0,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,NA,NA,NA,88.4000015258789,2.61694693565369,9.5,707.858441744498,78.5753158644463,8.24092670629584,24.2219499827936,NA,NA,0.00157768295743842,NA,NA,NA,NA,NA,NA
"10235",7571,690889,698460,-50.4471480396516,-6.86472236032207,0.998399217201275,3408135.47650327,NA,11.8938200154714,67.3198578918718,NA,19.3828610721141,NA,0.0223476491992092,NA,192.923106172449,0,0.489441397742627,81.0244080263344,0,4.55740749527866,0,0,1500347,0.564,0.399,0.797,0.563,27241,59.85,442902,16599.28,NA,NA,NA,319.049987792969,1.49165403842926,4.5,46.6112700330187,5.93094315135042,36.4278403379375,19.8468795504137,NA,NA,1.09546457324585,NA,NA,0.285648798097585,NA,NA,NA
"9235",11046,687414,698460,-52.6994002516868,-11.369226848967,0.54938263513985,1017740.03524033,NA,0.288741100249536,4.76322657448318,NA,67.7834756530299,NA,0.277294475859069,NA,0,0,2.6956898725471,92.5100803616594,0,1.0687932552144,0,0,5107859,0.668,0.538,0.848,0.652,11615,56.9,559803,49583.99,NA,NA,NA,328.009994506836,1.17138546705246,3.5,474.769768088086,126.955027225789,253.629714673319,23.3188376382484,21.3156177743184,0.000143082804880841,5.57150133925505,NA,NA,NA,NA,NA,NA
"10150",29260,669177,698437,-50.6723732719977,-3.93679443580038,0.979741985954929,4336993.92330001,NA,0.00931152049967052,60.2602928115062,NA,38.8142853049881,NA,0.367160416010085,NA,97.8072652845849,15.0792478648522,1.8457119925923,95.505805770364,0,1.02575543216483,0,0,1505064,0.537,0.376,0.741,0.557,74602,52.69,839896,11380.39,NA,NA,NA,97.1600036621094,3.54705500602722,1.5,179.988243069336,11.1822057536094,117.832011776584,51.3454284171133,NA,NA,0.0136091453456723,NA,NA,0.535340801650288,NA,NA,NA
"6204",1253,697210,698463,-59.6813822653642,-9.79265030398017,0.0589531239681518,367085.116785089,NA,0.0326228795128317,2.72844600627275,NA,97.1164522332364,NA,0.116326320368123,NA,7.82142909336754,0,4.40335436198052,179.948537632802,0,2.19902992233145,0,556.238369648674,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,NA,NA,NA,177.184997558594,2.53747045993805,5.5,524.012607604443,47.4201456372046,122.023123678422,0,NA,NA,0.00615256060987615,NA,NA,NA,NA,NA,NA
"5567",1509,696951,698460,-61.2579588030907,1.2433857345537,0.692257305807297,2822690.22763802,NA,17.073784940821,0.411506146837298,NA,77.1576886976031,NA,5.35702021473867,NA,0,0,32.2690938289205,119.480017926465,26.8060660397247,2.53873653821441,558.395771261662,0,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,NA,NA,NA,51.5,1.03465402126312,6.5,251.259397127563,63.2672068294382,0,61.7576008630101,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10121",1637,534649,536286,-50.672373270729,-10.4683259686196,0.745881097027407,1252901.08681543,23.1886943815718,0.164026014955734,19.148354009684,NA,53.8950806520929,NA,0.00974128298427069,NA,75.9880371009682,0,3.59598016837246,55.1200127866004,0,0.739972362207345,0,179.449026626804,5107776,0.609,0.498,0.761,0.596,8281,54.33,111806,13890.64,NA,NA,NA,213.820007324219,1.11910700798035,3.5,428.165324318892,17.4840863698187,20.4731837439708,3.6067780636005,2.49620376471937,0.610692490616852,0.47632008709853,NA,0.0108873162765378,NA,NA,NA,NA
"7206",1637,696827,698464,-57.4291299933432,-4.83769533432369,0.0237207629791589,420840.810535489,NA,0.0184797868378076,0.615133369624387,NA,98.8810417442627,NA,0.485345099275134,NA,0,0,42.5752876337336,179.200164180275,0,1.3721966201998,619.622108057412,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,86.5299987792969,2.8196120262146,12.5,150.810481638921,161.654498206544,0,70.2393322571073,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4294",1893,556627,558520,-64.1858867356424,1.46861094881281,0.379898461053825,515193.777404415,19.9967051542847,0.217173308884623,0.731312494627969,NA,78.755980861244,NA,0.298828180958657,NA,0,0,64.6654501415281,116.421917053907,0,0.296611966608025,453.709250806888,511.119198612691,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,NA,NA,NA,640.700012207031,11.9034795761108,17,511.894222098092,226.960380458442,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4142",2122,696322,698444,-64.4111119618278,-10.6935511844241,0.0299795157961243,691164.890122615,NA,0.552156544035164,0.83231267599185,NA,98.4950550582633,NA,0.116612485977885,NA,0,0,25.629887043736,121.642110593753,0,2.23827630007043,219.342309770249,50.0047683655376,1100338,0.587,0.424,0.769,0.619,29757,56.24,473026,16372.8,NA,NA,NA,266.760009765625,3.18450403213501,5.5,658.0312101548,81.4102479956914,2.05489611488927,8.96315733843416,NA,NA,0.0038632357317827,NA,NA,NA,NA,NA,NA
"2386",2634,695807,698441,-68.4651660203699,-8.89174938174282,0.0682650148458234,409771.902133015,NA,0.00143082804880841,2.73145074517525,NA,97.0092832123807,NA,0.257835214395275,NA,0,0,11.0634080915614,132.0031509508,9.24270367276467,1.46194822846177,0,69.9124691644112,1300706,0.588,0.455,0.777,0.576,33976,52.4,364600,10668.3,NA,NA,NA,203.770004272461,2.81487894058228,7.5,1133.27156507916,26.6188119586583,41.2392552274443,5.9401425868302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9671",2890,695573,698463,-51.7984993450715,-1.45931695427993,0.73640916155885,1158648.90130094,NA,0.814713490991507,0.94792358233557,NA,75.1108891737827,NA,23.1248998420366,NA,0,0,18.0262991079153,149.548601248204,32.0789312731922,1.06458685100151,0,0,1503101,0.509,0.333,0.777,0.51,32991,55.38,230594,7104.38,NA,NA,NA,19.0499992370605,0.651040971279144,12.5,254.445403960003,17.9998904791451,26.4187180758213,130.303525593753,NA,NA,NA,NA,0.00157391085368925,NA,NA,NA,NA
"5364",3146,695314,698460,-61.7084092741253,-0.333190845409486,0.0690834673082374,734701.163736922,NA,0.722854330258007,0.402062681715162,NA,96.8018131453035,NA,2.07326984272338,NA,0,0,18.0878016652235,126.039122363041,3.45447327532538,1.05696337763856,0,0,1400472,0.619,0.519,0.798,0.574,29533,56.41,531363,18832.65,NA,NA,NA,53.2400016784668,0.514684975147247,17,180.144930573999,198.988926647365,98.9648681217639,54.8783169923992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7196",3274,695176,698450,-57.4291299865539,-7.08994758390883,0.106408171883756,899516.003016462,NA,4.33802251955419,0.868120218892359,NA,94.6740967825115,NA,0.119760479041916,NA,0,0,38.586946494366,114.509758894222,0,1.62722580002831,5.29390146725965,615.350070452511,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,NA,NA,NA,152.339996337891,3.74139595031738,10.5,159.345564843895,219.534893656765,12.7876551009145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3018",3658,694806,698464,-67.1138146679557,1.01816051813586,0.289969456933106,510701.726692885,NA,0.156103340124997,0.439693459398823,NA,96.1605160138275,NA,3.24368718664866,NA,0,0,32.5385776621141,130.681582470734,44.7985434740341,0.825642078568826,0,623.924322460672,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,NA,NA,NA,103.699996948242,1.6010719537735,23,800.123158674067,124.794037778379,28.1781594932027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9238",4244,694200,698444,-52.6994002543286,-10.693551174112,0.874356589305367,1713577.11082395,NA,0.198742015979488,50.7981158856253,NA,39.9731862823653,NA,0.0482189052448433,NA,164.735674899924,0,0.717286817219471,110.442121260133,0,2.85379755031307,0,9.97454461119949,5107354,0.657,0.487,0.828,0.703,5569,57.62,238591,44052.92,NA,NA,NA,295.225006103516,1.45739901065826,6.5,487.338013658985,67.2285214893249,243.600607599745,13.6745210487647,5.48250383461917,NA,3.39950436116389,NA,NA,0.0997287150019459,NA,NA,NA
"7880",4756,693668,698424,-55.8525534270343,-7.5403980410764,0.162515192595016,944684.044396135,NA,0.00972963073189716,8.17460680845219,NA,91.7564272795953,NA,0.0560884595132895,NA,39.0361107374601,0,1.62893960398855,92.1740109772428,0,3.52085612795043,619.138752192059,0,1505031,0.673,0.519,0.828,0.709,25758,52.51,608443,24268.79,NA,NA,NA,289.334991455078,4.62422299385071,7.5,195.884306036556,71.5331871642428,0,100.490972856009,NA,NA,0.00314782170737849,NA,NA,NA,NA,NA,NA
"10025",4756,693704,698460,-50.8975984742933,-10.0178755275665,0.983645113708868,2293193.57306613,NA,0.212907213662691,67.1909697580184,NA,26.5352784963714,NA,0.0666765870744717,NA,69.9305820481656,0,0.883707143785982,116.082616447138,0,1.0504307307772,0,0,5108600,0.688,0.553,0.829,0.709,25570,57.93,420551,16933.82,NA,NA,NA,213.139999389648,1.19863748550415,3.5,380.51436058317,22.720054236172,57.4394175947465,54.3379242968092,5.12737231290492,0.00271857329273597,0.864077058675397,NA,NA,NA,NA,NA,NA
"7573",6036,692404,698440,-56.5282290630142,-10.4683259657604,0.805877079604549,2259368.17115048,NA,2.32587456665616,43.4327994728247,NA,53.1626221241727,NA,0.141964874079592,NA,153.724676347994,0,0.280752203700795,154.43263494226,0,1.42513485219297,0,0,5100250,0.714,0.629,0.817,0.709,51615,59.37,1491333,29714.34,NA,NA,NA,375.549987792969,2.19700288772583,7.5,502.865109184162,78.6953849113764,196.847717343497,51.9847326300308,0.065323897659227,NA,0.871415064607627,NA,NA,NA,NA,NA,NA
"10221",8488,379956,388444,-50.4471480348242,-10.0178755058997,0.890498645990296,1623372.07561719,44.3585311691582,0.633999908427005,15.0661901055379,NA,37.7232091756141,NA,0.136500995856322,NA,55.7267861744883,0,0.174856384921634,111.716806435188,10.4010112973133,0.403125088722893,13.7261804859154,13.2137019694138,5107776,0.609,0.498,0.761,0.596,8281,54.33,111806,13890.64,NA,NA,NA,181.080001831055,0.699016988277435,4.5,386.480541628978,49.9173735398148,13.3973306150473,13.5354449583304,0.280156131956686,1.68837709759392,0.113035415855864,NA,NA,NA,NA,NA,NA
"8293",6037,692426,698463,-54.9516525036019,-2.8106683143292,0.58981647616936,2166716.21551514,NA,0.077357247228032,10.6758731341145,NA,71.0665272326161,NA,12.048391255766,NA,138.876955067692,26.7388836480418,4.39086719210191,73.2861898375229,0,6.02642628364052,299.928279027673,0,1501451,0.588,0.478,0.775,0.548,17624,62.12,158064,9163.66,NA,NA,NA,185.980003356934,0.641387015581131,6.5,139.882139376853,32.1165868615659,0,22.7563355166884,5.008595249692,NA,1.12325588058333,NA,NA,NA,NA,NA,NA
"1116",6293,692170,698463,-71.3930939587537,-7.990848500914,0.580901046063892,1032712.26592225,NA,0.00729722304892287,7.46663308990179,NA,92.3556580664362,NA,0.170411620613081,NA,27.4127934830615,27.4667426343834,0.435497025219345,137.787116099568,0,1.12914780656466,0,0,1200609,0.539,0.392,0.72,0.554,41976,53.55,470838,11763.89,NA,NA,NA,243.640007019043,3.69490456581116,9.5,1458.97399050358,69.4822613702095,54.6775762817091,29.4679729219543,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5606",6549,691897,698446,-61.0327335911488,-12.0449025508496,0.658674880745559,2338465.19351721,NA,2.51654585565711,32.4721370655818,NA,64.1953413746669,NA,0.112454516803713,NA,45.5550459284628,10.3471507998018,0.210611451055277,123.800005978458,0,1.26501128320397,0,0,1100189,0.71,0.613,0.803,0.726,36434,61.98,1076411,28288.63,NA,NA,NA,269.080001831055,2.92922592163086,3.5,306.456806544209,39.9268314475537,131.28654226776,46.3496183768737,0.0209151075838753,NA,0.455118471191588,0.227487608515027,NA,NA,NA,NA,NA
"5578",6549,691905,698454,-61.2579588056613,3.72086321004192,0.998333206015782,1692817.74133282,NA,80.7094331631602,1.92088665552529,NA,16.9317037155743,NA,0.255402806712301,NA,148.035495954656,0,0.534226444721704,131.076974296801,0,0.618461052755181,0,125.615948596868,1400027,0.484,0.319,0.815,0.437,12394,47.71,163220,14119.38,NA,NA,NA,115.884998321533,1.48209148645401,-4.5,507.658033880193,111.095608463746,39.1755590168317,0.295077536645108,NA,NA,0.182573659027953,NA,NA,NA,NA,NA,NA
"3462",8490,689919,698409,-65.9876885230382,-9.34219983867397,0.30985630187698,1155571.3502881,NA,0.0797925679740996,16.1514769504054,NA,83.7155831876916,NA,0.0531472939288886,NA,0,0,0.181764008280456,67.3924889892625,0,1.26540223774261,0,0,1302405,0.531,0.374,0.744,0.538,45245,50.24,494952,11033.02,NA,NA,NA,191.065002441406,2.46417248249054,5.5,886.53770170904,43.6473423583191,39.8409632757923,14.1326062334642,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10558",15658,682798,698456,-49.7714723774168,-0.333190829120812,0.961757530465516,3497544.87947423,NA,69.1964874079592,0.497091940520872,NA,28.9505200126064,0.00501389565366874,1.35088674325989,NA,0,0,22.3722357314255,74.8507257154061,0,0.913112878973245,0,0,1502509,0.453,0.234,0.769,0.516,23482,55.27,181401,7864.44,NA,NA,NA,3.74000000953674,0.42442399263382,10.5,269.130895317784,69.6958902391265,84.3984240907235,265.82008326688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7561",2251,693981,696232,-56.5282290663018,-13.1710286759146,0.817718099853801,1216754.59809987,0.310145259719795,0.0802223304586998,9.0386213219494,NA,58.0581898404149,NA,0.0690485058590952,NA,93.2595770691805,0,0.921804216231891,94.6154203274356,0,0.0679330404027153,0,0,5106224,0.758,0.673,0.837,0.773,43919,62.15,2783981,65340.93,NA,NA,NA,380.099990844727,1.86515098810196,3.5,240.650658535468,35.7472222851045,233.922035018743,89.040418596858,27.0685900925422,0.0100277913073375,5.36329255364868,0.0018623040999341,NA,NA,NA,NA,NA
"7496",2635,695798,698433,-56.753454318219,-5.73859625048019,0.0198292853288858,399631.135962142,NA,NA,0.960944117579726,NA,99.0098669902246,NA,0.0261841532931938,NA,0,0,14.9161987555658,104.548017396747,0,1.36123589211453,617.257402820724,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,162.710006713867,4.7647271156311,9.5,26.3724395692124,134.339063088605,0,56.4252354797509,NA,NA,0.00300473890249765,NA,NA,NA,NA,NA,NA
"5120",3275,695159,698434,-62.1588597101534,-11.1440016354997,0.999804016268961,1828321.29321217,NA,1.18757699911182,89.5378620748933,NA,8.62304099934103,NA,0.600091682663381,NA,106.06128278261,21.5093090167792,0.426474090206325,96.7321924448886,0,1.1211023065855,0,0,1100346,0.643,0.534,0.763,0.654,14722,63.24,262692,15685.89,NA,NA,NA,200.770004272461,2.01024889945984,6.5,454.796193475406,26.5216360658477,54.9335454311987,53.2552969620692,NA,NA,0.0376758444832822,NA,NA,0.0137523995072057,NA,NA,NA
"5021",3403,695053,698456,-62.3840849549232,-11.3692268829456,0.997431269244783,2483742.18419423,NA,12.9153654413661,63.5721857719967,NA,22.632008709853,NA,0.0468441108214194,NA,44.7676199684113,22.3768917968198,0.668197738217204,104.33172580949,0,3.50038541571152,0,0,1100346,0.643,0.534,0.763,0.654,14722,63.24,262692,15685.89,NA,NA,NA,227.779998779297,1.79612195491791,4.5,449.38950319949,9.12282308205237,21.2854701877705,20.7157871920454,0.0227774116838094,NA,0.163596252471134,NA,NA,0.647222301807867,NA,NA,NA
"4251",3403,695057,698460,-64.1858867360352,-8.21607371013392,0.0561334322665015,602658.831447504,NA,0.00343398731714018,2.44700212907214,NA,97.1703944506765,NA,0.376450859641492,NA,0,0,7.58645050706337,173.494403883926,0,3.15667015465575,491.362521534534,486.776921273392,1300904,0.53,0.379,0.752,0.522,15450,54.39,102951,6646.31,NA,NA,NA,94.0349998474121,0.857011497020721,8.5,847.668067754467,63.8391302333474,0,0,NA,NA,0.00271857329273597,NA,NA,NA,NA,NA,NA
"10746",3787,694677,698464,-49.3210218820397,-2.13499263353668,0.93659216849409,2875252.31407363,NA,13.1673382019642,2.9715436917653,NA,50.7623451844051,NA,33.0422552139374,NA,38.5784634788862,0,0.24450555128958,202.738169254105,29.0146596882355,1.20536079954059,0,0,1502103,0.577,0.474,0.754,0.538,136390,55.46,1183525,8825.69,NA,NA,NA,12.289999961853,0.735240995883942,9.5,163.614824751017,21.9381984753303,68.5487561209677,75.830883254253,NA,NA,0.0221778347565303,NA,NA,0.0343398731714018,NA,NA,NA
"8736",4246,694202,698448,-53.8255263987138,-13.3962538848127,0.725419142610942,1273436.00319464,NA,0.0606671092694764,20.5738765138161,NA,58.3112508871134,NA,0.0124482040246331,NA,28.158348491085,0,2.0605055721197,114.305296170804,0,0.877661785749286,0,0,5103858,0.615,0.418,0.847,0.658,7513,52.9,407213,55813.13,NA,NA,NA,379.369995117188,1.63410294055939,3.5,319.401827369371,64.5708318727832,297.40853624307,34.5125680657377,15.5485222407912,0.0871374281724319,5.4060976168128,NA,NA,NA,NA,NA,NA
"6396",4758,693689,698447,-59.2309317911298,-10.6935512023191,0.50296823799983,1602134.86897672,NA,0.0281873125615256,27.5460154300497,NA,72.0812538632357,NA,0.0920022435383805,NA,130.757788592734,0,0.844788244493581,111.79378145874,0,0.636412881211405,0,3.07505568527979,5101407,0.675,0.553,0.816,0.682,21987,55.21,709381,33215.39,NA,NA,NA,427.329986572266,3.62879991531372,4.5,428.258754243958,58.0157268667705,187.784276832297,10.9195736489391,0.00472173256106774,NA,0.247819418053616,NA,NA,NA,NA,NA,NA
"8883",5526,692909,698435,-53.6003011688275,-2.36021785544543,0.16572283479964,1546758.85266101,NA,0.00586639500011446,8.35288798333371,NA,91.4839976191021,NA,0.0681074151232801,NA,29.4064729434983,0,5.61352269548037,114.214412753099,0,2.33271737148694,375.115256156693,0,1506005,0.523,0.359,0.779,0.512,29886,53.53,302523,10407.78,NA,NA,NA,75.9650001525879,1.54780501127243,3.5,286.401459406787,23.5825500829419,0,137.908885211757,NA,NA,0.0891405874407637,NA,NA,NA,NA,NA,NA
"7182",6294,692156,698450,-57.4291299892291,-10.2431007411792,0.644187952248234,2460958.11909166,NA,2.72480189321955,33.0475814837391,NA,64.0699917530209,NA,0.0272508874466636,NA,98.0875966557821,0,2.29676253165707,171.18619130022,0,1.46325119887571,0,0,5108956,0.691,0.582,0.823,0.69,9078,58.24,175185,19857.79,NA,NA,NA,375.459991455078,2.86950302124023,7.5,486.880540696202,28.7538450299493,126.303164357074,56.4956841198677,NA,NA,0.130373982573775,NA,NA,NA,NA,NA,NA
"8748",7318,691126,698444,-53.8255263979658,-10.6935511874256,0.668435527117955,1711559.57619317,NA,0.0045786497561869,22.5548579473913,NA,68.1750932899888,NA,0.0689659119525652,NA,62.3845371523417,0,2.39797335683446,125.124980474672,0,1.65519822283892,0,0,5105580,0.701,0.604,0.813,0.7,10700,58.65,288435,27675.63,NA,NA,NA,341.809997558594,1.37699496746063,6.5,544.372075452135,72.6655801518931,173.157616860851,37.5163846997395,7.22153224514091,NA,1.97497195577024,NA,NA,NA,NA,NA,NA
"9575",7318,691139,698457,-52.0237245690375,-1.00886651746251,0.199287784754872,1586405.60182095,NA,6.39271695842764,2.79560496232416,NA,90.4873506575366,NA,0.320459559350199,NA,0,0,15.3600299565162,102.487014151332,2.87349287915893,3.15930930227938,423.537805320693,0,1600808,0.619,0.517,0.781,0.587,15605,58.51,184443,12303.59,NA,NA,NA,54.9900016784668,3.18993902206421,11.5,204.870975612997,45.5797892209502,0,175.734869027843,NA,NA,NA,NA,0.0038678623614016,NA,NA,NA,NA
"8749",7830,690613,698443,-53.8255264035822,-10.4683259448421,0.528699754608168,1887456.74019468,NA,0.0277580641468831,24.7217039445068,NA,70.2309070305167,NA,0.0948638996359973,NA,135.696525030267,0,0.47404866684905,143.095745148868,0,0.164062229928219,0,0,5106422,0.649,0.521,0.761,0.691,34607,57.46,499851,14863.24,NA,NA,NA,363.074996948242,1.29800248146057,6.5,523.799284256119,67.0795997879157,152.771100451309,44.6623144124914,2.95795082530162,NA,1.96681623589204,NA,NA,NA,NA,NA,NA
"6512",8492,689965,698457,-59.0057065749355,-6.639497122546,0.427127633284572,645002.197175452,NA,0.0634615935592929,7.19035612984557,NA,92.10855800361,NA,0.63762427298513,NA,12.2640423684546,12.0333601452837,8.86928194251264,140.065143397539,32.3109860627322,0.799393533619427,41.3378037809804,0,1300144,0.637,0.54,0.772,0.621,21583,52.15,193460,9037.65,NA,NA,NA,107.610000610352,2.87203311920166,10.5,279.291325933989,113.85789203127,10.0057254204399,59.4087734467456,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9549",10028,688432,698460,-52.0237245720428,-6.86472236372247,0.967920129558533,4060260.65821972,NA,0.792482021602728,54.2629573389107,NA,39.060539208664,NA,5.88402143082256,NA,70.9393380916757,0,1.6104516731847,111.859407950905,28.8033929877473,0.190750796258076,0,0,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,199.470001220703,1.30710899829865,4.5,106.269436782802,23.9309019376697,93.5472527235523,19.2896517798379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6691",4759,693687,698446,-58.5552561206172,-10.468325957395,0.788524374406037,2295901.31691321,NA,0.120618804514549,33.1019207435727,NA,66.5930267164213,NA,0.0732583960989904,NA,100.990682309381,44.3114663441784,3.0906649463476,141.233838454389,0,0.61208785074406,0,0,5105176,0.662,0.563,0.797,0.647,15370,58.91,188724,12654.98,NA,NA,NA,261.730010986328,1.55783903598785,5.5,468.097259308044,14.6600914224919,141.260923027021,18.1338194592585,NA,NA,0.111175339392413,NA,NA,NA,NA,NA,NA
"7863",5271,693189,698460,-55.8525534287645,-11.3692268631748,0.776129241217323,1856344.2324664,NA,0.293605915615485,8.63447494333921,NA,51.5555962546645,NA,0.0872805109773128,NA,51.8480505725347,0,0.251469543877389,140.502170951769,0,2.22538868250288,0,0,5107941,0.695,0.598,0.826,0.679,9565,56.69,386230,41489.96,NA,NA,NA,421.914993286133,1.0010059773922,3.5,437.439910664785,44.29752242114,249.458727455475,60.969385769726,35.1953652617843,0.00958654792701632,4.22409056569218,NA,NA,NA,NA,NA,NA
"2820",5271,693189,698460,-67.564265123714,0.567710073289106,0.548866826550454,858107.010796077,NA,3.51889522390625,0.0915394092198378,NA,95.0391083860986,NA,1.35045698077529,NA,0,14.9713731182576,10.1883286372916,129.391322352405,0,1.59367984625491,0,624.365316526204,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,NA,NA,NA,78.25,0.920675992965698,23,838.943210563256,91.479129469351,79.8639744764034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6230",7831,690609,698440,-59.6813822701148,-3.93679443667572,0.60170741921942,2569595.81749525,NA,0.544859320986241,8.72075387468236,NA,82.0272257961127,NA,8.70716100821868,NA,0,0,28.8572187243659,86.6389463772442,0,1.4717788594085,0,0,1300300,0.577,0.446,0.799,0.539,38830,53.33,327908,8527.28,NA,NA,NA,35.6800003051758,1.64980900287628,12.5,353.078000077749,51.2294872215653,124.992553260805,20.1960735102525,NA,NA,NA,NA,NA,NA,NA,NA,NA
