"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_15","pland_3","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","loss.1","parent_id.1","no_change.1","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_33","pland_12","pland_23","pland_32","pland_5","pland_4","pland_41","pland_25","pland_39","pland_24","pland_30","pland_20","pland_9","pland_11"
"4673",2,698458,698460,-63.2849858744422,-1.45931697330749,0.161777408309212,616882.355218299,NA,0.0141821619918059,97.9517519983956,0,0,48.2601913370462,132.992964632956,0,1.50948468398311,347.381105011068,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,NA,NA,NA,56.5200004577637,0.693548023700714,18,358.661395658973,222.41840802952,0,158.335354153723,1.68710426037876,0.346961579233877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12514",2,20287,20289,-45.2669678554487,-1.23409173234035,0.999993941257125,98965.3829456836,97.1015716215288,0.00515098097571026,0.297755316957029,0,0,36.5256063676123,0,0,14.2340233956045,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,53.9302886144386,36.9639277449634,21.9281473181826,169.803289620716,0.366148897690071,0.682361896476729,0.169123875369154,0.121334218538953,1.25655319246354,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13292",2,40358,40360,-43.4651660262583,-2.58544310080325,0.99999999815763,13121.5826973113,92.7253602950197,NA,0.0151551235142566,0,0,55.0011243716698,0,0,54.3980837118906,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.573914396488,64.1982531202485,151.248727906851,240.940259502028,5.20416116391349,0.0270627205611726,NA,0.353799966803063,1.6672440047053,0.00721672548297935,NA,NA,NA,NA,NA,NA,NA,NA
"5351",2,698458,698460,-61.7084092817702,-3.2611187664556,0.000317618602435288,11096.4404697706,NA,0.00143082804880841,99.9841178086582,0,0,25.3883762310198,85.8296037833603,0,0.167437768201588,0,0,1300839,0.569,0.436,0.775,0.544,12877,58.46,142324,11101.73,NA,NA,NA,49.9700012207031,1.04973196983337,18,327.304688118359,79.3442662195188,87.9642890443071,50.5955647887293,0.0144513632929649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305",3,685289,685292,-70.9426435118098,-9.56742506268717,0.0375855934762332,27926.9267325603,1.88697603076853,0.00858496829285044,98.10272200728,0,0,50.9686157258072,119.654623505222,0,1.46569756936219,255.17977563147,569.145059566637,1200435,0.517,0.34,0.781,0.519,6362,48.29,71271,11439.99,NA,NA,NA,295.464996337891,3.24437594413757,4.5,1333.05685163379,154.593981307676,1.3586015664181,0,0.00171699365857009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",3,698433,698436,-70.492193063097,-7.31517281264286,0.00326248430689113,146855.283920645,NA,0.00186007646345093,99.836742519631,0,0,49.6248568882333,139.326166058039,0,0.750476979841022,0,619.447659405952,1301407,0.563,0.431,0.756,0.548,34840,48.34,433725,12431.91,NA,NA,NA,239.820007324219,3.13308191299438,13.5,1358.73989947448,93.8145326008508,170.761693743973,0,0.161397403905588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2505",3,698397,698400,-68.2399408201504,-4.1620196615851,0.000332322040684119,13820.7162737379,NA,NA,99.9833825172621,0,0,76.5430253554164,151.14377414261,0,0.161781124417962,0,0,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,NA,NA,NA,124.819999694824,1.25856101512909,20,976.352796863765,87.2027396675376,86.0256833606035,47.6339324966507,0.0166174827378735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2885",3,698454,698457,-67.3390399369367,-6.86472238123104,0.0165767172169486,394042.817277971,NA,0.000143425723403492,99.1677005270895,0,0,73.8852720389322,191.922714857608,0,0.449652128840738,0,620.037768409512,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,NA,NA,NA,128.429992675781,2.05079293251038,13.5,1046.46805809192,225.31869626428,96.6143353816305,0,0.832012621463659,0.000143425723403492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8761",3,698423,698426,-53.8255264030444,-7.76562325646788,0.000395342404202137,10897.1032158395,NA,0.0101710454688709,99.9802309257084,0,0,24.4318699899535,93.8674891500823,0,1.54409335529651,0,618.820343068745,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,328.690002441406,2.7176558971405,7.5,327.743503920826,151.650236645343,45.5608976505183,0,NA,0.0095980288227373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5072",3,698454,698457,-62.3840849577194,0.117259609448394,0.970298986149218,3114764.19529411,NA,0.00100277913073375,24.0990745781165,0,0,95.5751267609265,127.970022949119,0,2.3153699877101,0,0,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,NA,NA,NA,38.2899990081787,0.554331004619598,17,266.918443542545,233.241824952703,59.3973147564067,83.4430302940268,1.22525284359511,74.6746697991577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5779",3,54507,54510,-60.8075083619636,4.84698933124742,0.99999896766749,60385.8987960217,92.1949402630146,0.00214881242300089,0.228776895968828,0,0,37.0074629317561,56.0646835260733,0,2.76507972226862,0,44.8383960143652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238.33996582031,8.0352144241333,4.5,621.147056990482,53.3561676112336,19.901335058008,10.7625024800466,NA,7.57327450362433,NA,NA,NA,NA,0.000859524969200355,NA,NA,NA,NA,NA,NA,NA
"2012",3,698457,698460,-69.3660668976972,-4.83769533277134,0.000577970994958266,26440.3222676965,NA,0.00157391085368925,99.9710972734141,0,16.3593536842198,10.1167494317163,151.504558903255,0,1.3205944116498,0,0,1303908,0.521,0.386,0.78,0.471,38515,50.96,235365,6186.16,NA,NA,NA,130.179992675781,0.830600023269653,20,1120.58156608073,84.4831480929929,183.550498153695,26.3595704487563,0.0273288157322406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3378",3,698457,698460,-66.2129137643064,-6.18904668298118,0.000681773565471055,33276.0322590913,NA,NA,99.9659055095551,0,9.72079473987955,12.8261858702909,172.796763905901,0,1.71428801018131,0,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,NA,NA,NA,102.764999389648,1.79386001825333,13.5,903.289354620468,163.359704555339,120.353583977356,44.6106176200475,0.0340944904449474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3669",3,698457,698460,-65.5372381103483,-6.86472235143445,0.00707850841260094,279072.155527424,NA,NA,99.6496003208893,0,14.1226366319966,10.6813725479183,115.058355482555,0,2.38851398864112,0,620.033400026442,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,NA,NA,NA,98.3300018310547,1.43240094184875,12.5,902.937551360615,91.6048971904893,61.539870578915,0,0.350399679110678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8969",3,698457,698460,-53.3750759214412,-5.06292056458502,0.000680958185732772,25272.2759024808,NA,0.019745427073556,99.9659462924384,0,0,17.5107703086212,138.238381788246,0,0.118632430095183,622.024030846546,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,189.270004272461,1.27833551168442,4.5,301.581691469231,152.100555537397,0,51.2264660693866,0.0118758728051098,0.00243240768297429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5917",3,698460,698463,-60.3570579299338,-8.21607370987553,0.112757481004118,158641.933606469,NA,0.00143082804880841,99.3506902314507,0,17.4588746127003,9.67970264311645,158.728207936166,0,1.87827864651734,33.8960721155329,0,1300144,0.637,0.54,0.772,0.621,21583,52.15,193460,9037.65,NA,NA,NA,140.105003356934,4.79923701286316,10.5,701.125997249548,113.347737002261,11.363140090825,64.2602772711007,0.642871042329617,0.00500789817082942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6716",3,698460,698463,-58.5552561290386,-4.83769533437209,0.000268977583507746,6689.72009183302,NA,0.013449783658799,99.9865502163412,0,0,102.728346773254,193.961317305842,0,0.670087243115912,0,103.473391977591,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,NA,NA,NA,89.0550003051758,3.04969251155853,14.5,365.105795039383,119.099070887808,20.1804824717862,5.96198551994018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7227",3,698460,698463,-57.4291299823488,-0.107965604274703,0.0207503842240466,185206.510552167,NA,0.00114740578722794,99.572017641364,0,0,64.8429902353754,118.719824952915,0,1.55086443921199,0,623.956468332819,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,NA,NA,NA,178.519996643066,3.23552310466766,14.5,196.086779249863,251.103953724164,94.5297670352015,0,0.424253289827531,0.00258166302126286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7521",3,698460,698463,-56.7534543115925,-0.107965615915636,0.0109886415604631,46405.7127192453,NA,0.0116035870842048,99.6634959745581,0,0,8.11631541160436,189.094783474537,0,0.32077229304138,0,624.394471436063,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,NA,NA,NA,170.184997558594,4.44638061523438,16,169.808119958084,206.405211025609,60.23549090744,0,0.309142480589061,0.0157579577686732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211",4,698399,698403,-68.9156164497357,-4.16201964130012,0.012055871535011,62437.3875238028,NA,NA,99.7838018818251,0,0,69.1574492087961,135.950874651134,0,0.4030177810773,0,0,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,NA,NA,NA,146.604995727539,1.75044751167297,20,1046.07977703277,111.348560993911,137.670083332423,34.8488418135375,0.21619811817495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2591",4,698456,698460,-68.0147156001925,-6.86472236323985,0.00193872077562685,82871.1410413517,NA,NA,99.9030169326419,0,0,53.5128069260432,169.246697517632,0,2.79002901448999,0,620.037657380783,1301951,0.477,0.266,0.772,0.529,7888,55.91,93772,11536.94,NA,NA,NA,142.980003356934,2.07426047325134,13.5,1104.83146821165,203.65201714959,129.013807569469,0,0.0969830673581068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
