"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_12","pland_15","pland_3","pland_39","pland_4","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_33","loss.1","parent_id.1","no_change.1","pland_41","pland_23","pland_32","pland_5","pland_25","pland_24","pland_9","pland_20","pland_30","pland_11"
"4039",2,698449,698451,-64.636337183668,-11.8196773209062,0.00171911103210454,35094.4839738007,NA,0.0636718481719741,0.0115897071953481,99.9240230306083,NA,NA,0,0,26.2769452405002,100.3155027719,0,0.712948412383401,436.318804024853,177.420001902016,1100106,0.657,0.519,0.823,0.663,45783,60.75,804570,16955.8,171.779998779297,0.788401991128922,3.5,605.676839716725,79.2018001783669,0,4.54163693493324,0.000715414024404203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3195",2,698455,698457,-66.663364231051,-3.26111875072647,0.0035322963771629,113436.186646739,NA,NA,NA,99.8535942469129,NA,NA,0,0,49.5536773637768,199.900012707266,0,0.319118852963324,0,0.758121197960049,1302207,0.522,0.376,0.704,0.538,14312,52.1,99727,7145.78,82.8300018310547,1.25701105594635,21,776.814533901602,57.1182843163831,47.6117713988567,14.9373853922661,0.146405753087127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4769",2,698455,698457,-63.0597606144688,-1.90976741152312,0.0199578574704025,505678.745815621,NA,0.0254992407529439,0.000859524969200355,99.0088244563505,NA,NA,0,0,79.4601861804711,123.980064289884,0,0.193671657239239,462.887697732346,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,44.3050003051758,0.973861992359161,18,349.145806225445,240.486834195785,0,188.766545425152,0.964816777927399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5072",2,698455,698457,-62.3840849577194,0.117259609448394,0.96982092636114,3153993.76687113,NA,72.9536143024955,0.000143254161533393,24.4183881041744,NA,NA,0,0,95.5751267609265,127.970022949119,0,2.3153699877101,0,0,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,38.2899990081787,0.554331004619598,17,266.918443542545,232.016204061222,59.3973147564067,83.4430302940268,2.62785433916855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8405",2,698455,698457,-54.7264272919789,0.342484833075858,0.000885114774509477,10206.0674021582,NA,0.0398246569062831,0.00114603329226714,99.9557344640862,NA,NA,0,0,111.931213706068,98.2749215096234,0,2.58550870259055,0,605.902026310727,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,376.074996948242,11.2839999198914,8.5,291.375881871596,250.209229945774,144.352505446316,0,0.00329484571526803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3473",2,698458,698460,-65.9876885241552,-6.86472235904446,0.00389557698920229,146393.279299535,NA,0.0038678623614016,0.00143254161533393,99.8050310861531,NA,NA,0,0,39.8044540733848,117.409190302448,0,3.09561860896352,0,549.931764497362,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,112.939998626709,1.75599950551987,12.5,936.879520924449,137.459965448519,53.3617971136827,0,0.189668509870212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3875",2,698458,698460,-65.0867876635723,-4.61247010951019,0.0216880296876892,57499.7369797558,NA,0.00343398731714018,0.0045786497561869,99.895549552437,NA,NA,0,0,16.420226156081,118.834759869211,0,1.71060301631202,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,90.1699981689453,1.0950739979744,15.5,695.931962018688,142.728392558629,32.8443180602145,132.760138863299,0.0964378104896866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4365",2,698458,698460,-63.960661527025,-4.61247010028118,0.000120329875650582,1701.01123369121,NA,0.00257857490760107,0.00343809987680142,99.9939833252156,NA,NA,0,0,33.0942040837514,118.067362911465,0,1.15408591373244,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,76.4300003051758,0.690952003002167,15.5,601.872977744313,104.864824285089,87.2595469568032,84.2404498353451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4484",2,698458,698460,-63.7354363296369,0.117259614472772,0.144470177837349,1404894.31230028,NA,6.40023694512488,0.00429248414642522,93.5838808635333,NA,NA,0,0,70.3708538470224,130.929594789274,0,0.186602176358297,0,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,62.7649993896484,0.857660472393036,17,411.181052945564,152.507161580379,98.0057084499445,85.841526047612,0.0115897071953481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4673",2,698458,698460,-63.2849858744422,-1.45931697330749,0.162757719547629,631075.167699389,NA,0.274761481821047,0.00429762484600178,97.8945935879437,NA,NA,0,0,48.2601913370462,132.992964632956,0,1.50948468398311,347.381105011068,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,56.5200004577637,0.693548023700714,18,358.661395658973,222.41840802952,0,158.335354153723,1.82634730538922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5748",2,698458,698460,-60.8075083687048,-2.1349926324072,0.00159044790575469,65198.2243870655,NA,0.000715414024404203,0.0124482040246331,99.9204459604862,NA,NA,0,0,38.6219511407577,113.209442329572,0,1.97235443015321,562.372381764286,0,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,87.8150024414062,2.00169295072556,16.5,169.522859922468,55.1851055391404,0,23.5631226796285,0.0663904214647101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993",2,698461,698463,-67.1138146746184,-4.61247011844165,0.00735233866426843,269765.61735396,NA,0.00257549048785513,0.0135928664636799,99.6317048602367,NA,NA,0,0,22.8540920205028,169.892062187453,0,1.0194730404548,0,0,1301001,0.549,0.416,0.745,0.534,28076,54.89,285495,10074.99,109.985000610352,0.973482519388199,20,884.900238995121,36.2970719286933,35.4121994077838,13.5170837215832,0.352126782811749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6875",3,1190,1193,-58.1048056715448,-13.1710286610422,0.999998673367057,9780.8145937151,99.8301005644214,0.00229206658453428,0.00530040397673552,0.116035870842048,0.0302266280835458,0.00830874136893677,84.67338430781,22.3854049773762,1.84696395558235,74.4306202098274,0,4.3858460948892,0,141.846730117446,5101902,0.696,0.571,0.85,0.695,19248,54.66,771150,41264.47,465.110000610352,1.17385351657867,3.5,234.202365414718,56.3150560008267,274.667219411345,6.10995642604518,NA,NA,NA,NA,0.0077357247228032,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12807",3,3312,3315,-44.5912921568457,-1.45931696978767,0.999999999258889,2760.83686329209,99.5201002724297,0.00400631853666354,0.0214624207321261,0.00400631853666354,NA,NA,0,0,36.4726999760373,0,0,32.3808579024245,37.0507313510542,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.783482847901,50.0946231096989,10.9054037328081,206.464545839405,0.389185229275887,NA,NA,NA,NA,0.000858496829285044,0.00343398731714018,0.0569469563425746,NA,NA,NA,NA,NA,NA
"2505",3,698397,698400,-68.2399408201504,-4.1620196615851,0.000126059689137703,4996.72049896715,NA,NA,NA,99.9936968168925,NA,NA,0,0,76.5430253554164,151.14377414261,0,0.161781124417962,0,0,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,124.819999694824,1.25856101512909,20,976.352796863765,87.2027396675376,86.0256833606035,47.6339324966507,0.00630318310746927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",3,698437,698440,-69.8165173606583,-8.89174939475973,0.000208889985230276,4300.53434474785,NA,NA,0.0104450447563014,99.9895549552437,NA,NA,0,0,16.7562476412145,114.112969178491,0,4.16092810186426,0,0,1200302,0.539,0.388,0.723,0.559,34675,50.16,350870,10842.72,242.309997558594,3.29455089569092,8.5,1258.82224107089,60.4678766619799,41.9759501471064,20.0641551799415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4067",3,698446,698449,-64.6363371768795,-5.51337102217767,0.0171955305076836,372500.604478449,NA,0.000858496829285044,0.0248964080492663,99.1364952725441,NA,NA,0,0,82.1288534720457,167.838763186464,0,0.513324670470086,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,78.9650001525879,1.13595402240753,16.5,725.494418488108,115.32795520734,122.524336149689,22.1031206298458,0.837749822577322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4166",3,698454,698457,-64.4111119674149,-5.28814578278355,0.201931549674152,260095.248951603,NA,0.00057301664613357,0.00372460819986821,99.3769876514913,NA,NA,0,0,72.0111273296738,149.449812236039,0,0.181770282856202,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,83.064998626709,0.993321031332016,15.5,690.243322026305,137.086357995271,122.738720878055,50.9473747198332,0.618714723662722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6543",3,698454,698457,-59.0057065722897,0.342484842298523,0.00015757336985589,6006.6959189795,NA,NA,0.00787897888433659,99.9921210211157,NA,NA,0,0,35.4090605078983,114.745813722739,0,0.0573558982997084,0,624.384436876259,1400233,0.639,0.549,0.791,0.6,9950,54.89,163048,17175.63,195.770004272461,2.26583099365234,11.5,169.781471354774,119.690015133709,125.444264602117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502",3,698457,698460,-68.2399408167306,-4.83769535556751,0.0654560264008238,217304.185104043,NA,0.00157579577686732,0.00272182906913446,99.2004985244821,NA,NA,0,0,45.5796190685468,179.108881090594,0,2.89780924544182,0,13.2603224775767,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,135.009994506836,1.72560703754425,18.5,1007.25452198246,147.105806817876,72.3214985438308,12.5006239414576,0.795203850671862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4068",3,698457,698460,-64.6363371860742,-5.28814578178696,0.000140384151029127,3402.0224673871,NA,0.00272182906913446,0.00429762484600178,99.9929805460849,NA,NA,0,0,59.6730851063546,98.9156756989352,0,3.11100079251975,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,83.1599998474121,0.980200499296188,16.5,707.694909311934,139.672794729546,121.919824911145,46.8240403799995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
