"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_0","pland_12","pland_15","pland_3","pland_33","pland_5","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","loss.1","parent_id.1","no_change.1","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_4","pland_39","pland_41","pland_32","pland_23","pland_25","pland_24","pland_9","pland_30","pland_20","pland_11"
"3765",814,697626,698440,-65.3120128836588,-7.31517281846093,0.0634822173346331,542769.908720414,NA,0.282159291225018,0.435257892447517,97.5630136672695,1.71956914905794,NA,0,0,6.65726817132821,77.6391647768901,4.73468607527991,1.40554175204267,103.121685225011,514.447817141295,1302405,0.531,0.374,0.744,0.538,45245,50.24,494952,11033.02,NA,NA,NA,106.034999847412,0.812922984361649,10.5,924.926828597025,55.9482921892683,7.72580205261263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4062",814,697649,698463,-64.6363371827372,-6.63949713700904,0.206978241396961,513409.470539859,NA,0.0774077974405348,0.295179826469174,96.5999233076166,3.02748906847371,NA,0,0,30.2343791431401,130.230459102635,32.2277084377608,1.88825171092222,0,92.4761274099419,1300904,0.53,0.379,0.752,0.522,15450,54.39,102951,6646.31,NA,NA,NA,74.5349998474121,0.735877007246017,12.5,820.041152801068,28.8986540913595,21.5169502732175,6.51848727031877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3199",878,697550,698428,-66.6633642355156,-2.36021785987367,0.665956847464331,1156209.22950083,NA,0.249262241068103,0.454975217030055,86.5371171532533,12.7586453886485,NA,0,0,43.6885070097654,127.979574801322,12.5914172300702,0.825541144716795,110.044578281842,0,1301605,0.53,0.4,0.719,0.518,18221,51.36,167327,8507.12,NA,NA,NA,55.1049995422363,0.875830501317978,22,747.337829319166,43.486033216926,0,22.5238039050978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10069",878,697582,698460,-50.8975984740715,-0.107965612117926,0.486684148064661,1639030.63686287,NA,3.68865140532332,0.133226370226055,82.1058361745409,14.0711400166175,NA,0,0,21.8524302579551,84.9822242707138,0,5.93184570215205,0,0,1500305,0.489,0.311,0.774,0.485,38863,51.36,358261,9392.33,NA,NA,NA,8.84499979019165,0.599956005811691,10.5,146.904004259057,20.716928645269,71.9524775840255,204.886380422973,NA,NA,0.00114603329226714,NA,NA,NA,NA,NA,NA,NA,NA
"427",910,697534,698444,-72.9696705349772,-8.66652415639538,0.0186498369482144,208533.345930323,NA,NA,0.91080995902931,99.0891900409707,NA,NA,0,0,19.7625862242537,126.182584616101,0,2.23392809711075,617.453573003605,0,1200393,0.532,0.397,0.726,0.521,11720,55.58,112709,9927.7,NA,NA,NA,247.284996032715,1.63667851686478,8.5,1577.06701350946,114.844493571882,0,36.4420791856019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4402",942,697512,698454,-63.9606615350643,3.72086322084575,0.00839134138068875,263284.645014626,NA,0.000429762484600178,0.147838294702461,99.5795490358995,0.272182906913446,NA,0,0,66.1619196881713,124.656348815965,0,2.42887517462286,0,623.11423069836,1400027,0.484,0.319,0.815,0.437,12394,47.71,163220,14119.38,NA,NA,NA,488.390014648438,7.90308904647827,17,650.389763839795,323.683928042795,175.93414699219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5908",1006,697445,698451,-60.3570579159039,-10.2431007274437,0.0612641625483247,232719.599409359,NA,0.000716270807666963,2.9918631636249,96.9995415866831,0.00114603329226714,NA,20.169507443543,0,7.16105510330923,168.713249112765,0,1.19587422604374,0,0,5101407,0.675,0.553,0.816,0.682,21987,55.21,709381,33215.39,NA,NA,NA,170.375,1.90467447042465,4.5,478.22864336376,98.1229804218808,130.953406336559,22.2802977815772,NA,NA,0.00673294559206945,NA,NA,NA,NA,NA,NA,NA,NA
"4399",1180,697280,698460,-63.9606615326106,3.04518753890784,0.0313414519141187,657908.874553251,NA,0.00229481157445588,0.135680734339704,98.4266198142637,1.43540463982215,NA,0,0,119.696213643422,158.617854659963,0,1.37528273998802,0,623.537138952326,1400050,0.542,0.379,0.813,0.518,15638,46.83,278084,17453.31,NA,NA,NA,1253.02996826172,8.52948904037476,17,595.920692017876,336.428824824393,109.928296135092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8498",1180,697175,698355,-54.5012020656485,-0.783641289371607,0.00480180403223796,156942.957075172,NA,0.0218916691467686,0.0600947780499531,99.7596208878002,0.158392665003091,NA,0,0,34.2369264433723,168.499060487396,0,1.7685428115317,0,0,1504802,0.589,0.495,0.764,0.541,57900,57.66,690194,12223.18,NA,NA,NA,286.309997558594,2.57178401947021,4.5,234.102753475816,130.501591673639,37.4068262573674,82.9910966771833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",1628,696829,698457,-72.0687695981767,-5.28814580230306,0.497479608353129,522529.388349651,NA,0.0229206658453428,0.178781193593674,98.0066183422628,1.79167979829814,NA,0,30.6014455469135,2.27682924410947,128.274183781089,0,2.75844995945065,0,246.541457373175,1300201,0.45,0.259,0.733,0.481,19438,49.72,141142,7407.49,NA,NA,NA,123.235000610352,0.808884501457214,20,1417.34593894035,247.206735556987,267.853383423522,2.94574388552526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9290",1692,696768,698460,-52.6994002515127,1.01816052793038,0.00327676917685915,102257.149975026,NA,NA,0.0764062178063689,99.8360271056066,0.0688228291476843,NA,0,8.89491378075096,12.5436230850565,92.2877831396558,0,0.473796822381096,0,624.299428028768,1600154,0.626,0.502,0.779,0.628,15931,54.33,280992,18577.96,NA,NA,NA,192.729995727539,6.23738837242126,12.5,90.4262305235777,147.946447521904,25.1520136312514,0,NA,NA,0.0187438474393901,NA,NA,NA,NA,NA,NA,NA,NA
"10140",1756,696704,698460,-50.6723732729841,-6.18904668047447,0.0303191823855387,946362.692712038,NA,0.00172110868084191,1.05102370110079,98.4768188174549,0.470436372763455,NA,22.4035041771214,0,6.93555002635393,100.047482508619,35.5804595476337,3.84666824906009,208.470416462974,410.813244082821,1505536,0.715,0.644,0.809,0.701,202882,61.72,18431904,91086.52,NA,NA,NA,223.870002746582,2.94623601436615,6.5,39.8766171432344,70.9942256203027,3.68882599420977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116",1756,696701,698457,-69.140841660101,-3.48634398451779,0.596907548832698,819166.267360147,NA,0.221019039764782,0.450356771486966,87.6748538850443,11.653770303704,NA,0,3.52683999272161,15.8886143064198,110.095859658142,25.8923936394153,0.402498685265929,0,341.19684180712,1303908,0.521,0.386,0.78,0.471,38515,50.96,235365,6186.16,NA,NA,NA,58.2299995422363,1.48513603210449,20,1045.80196252641,104.315761693159,71.9728669627117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9668",1948,696515,698463,-51.7984993483882,-2.13499263539074,0.00179631246770562,44651.2269621355,NA,0.00143082804880841,0.0867081797577894,99.9118609921934,NA,NA,0,0,13.953433284518,74.6227945565205,0,6.75161435744188,621.520391616,0,1505809,0.483,0.286,0.767,0.513,61126,49.95,648024,10742.76,NA,NA,NA,51.4799995422363,1.2285715341568,10.5,324.464822740629,62.4182622952888,0,61.4907775896277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9080",2104,696356,698460,-53.1498506944199,-2.13499263250364,0.184260829629008,989935.381407103,NA,6.31693550697648,1.09933243560725,91.3172220152995,1.26651004211672,NA,0,0,34.3363556601082,130.0386110305,0,0.462176206422981,623.853068078847,0,1505908,0.503,0.322,0.77,0.512,40458,53.71,295942,7400.22,NA,NA,NA,65.5299987792969,1.80410999059677,3.5,338.37050456675,51.3330987733107,0,122.756295900188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7861",3768,694680,698448,-55.8525534237587,-11.8196773016987,0.86728399564297,1561731.08334281,NA,0.451283166594171,2.04222087406424,47.7254126508093,1.01073693367826,NA,33.9181213450018,0,0.39639755329576,148.229978702027,0,1.21036632023533,0,0,5104526,0.727,0.642,0.807,0.742,7395,59.19,691757,96465.86,NA,NA,NA,321.820007324219,1.46037805080414,3.5,387.743504427547,32.6661564445859,294.556991057039,84.1165009605218,0.00286165609761681,47.3566882626314,1.41079645612509,NA,NA,NA,NA,NA,NA,NA,NA
"10351",4024,694436,698460,-50.2219227890596,-2.81066831302208,0.148976681242073,315803.366855059,NA,0.000716270807666963,1.11981778070653,97.7536314929949,1.12583445549093,NA,0,0,1.15158959954517,156.863319803575,0,3.03652344105918,0,0,1505809,0.483,0.286,0.767,0.513,61126,49.95,648024,10742.76,NA,NA,NA,62.9349994659424,1.23997795581818,5.5,258.599258206849,61.0977544769117,37.5207754131339,95.268478951235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6623",6512,691948,698460,-58.7804813502481,-3.71156920282875,0.360979642538251,2114376.29315176,NA,2.39334607724182,2.11619468418763,89.7383873995559,5.75207183901467,NA,0,0,5.21201684646023,87.2803105307538,0,5.4888891482778,0,0,1303106,0.558,0.412,0.78,0.541,36721,51.61,234152,6427.28,NA,NA,NA,37.0800018310547,1.20215702056885,9.5,314.868077905924,38.1692107825406,42.6860002375481,24.2857307040095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5025",7280,691160,698440,-62.3840849581135,-10.468325963867,0.999914149732201,2213547.1810431,NA,0.459272841876057,86.3977308540813,10.37088502421,0.705813253875025,NA,56.0571230672649,24.9278409153542,1.15260602131473,106.499006128881,0,0.958920280497271,0,0,1100114,0.689,0.577,0.825,0.687,51933,58.22,1413628,25301.65,NA,NA,NA,178.995002746582,3.47014796733856,4.5,530.861541339269,7.47908959596438,61.1767646786683,62.582487027715,NA,NA,0.0262155115606108,NA,NA,NA,2.04008251439704,NA,NA,NA,NA
"10232",9440,688985,698425,-50.4471480379206,-7.5403980345202,0.989293170358697,3108808.49410352,NA,0.40678441427623,68.9390123852476,30.5653487786452,0.0854204345138619,NA,108.14858013834,6.40671630928248,1.04406488074091,100.528043789894,0,1.55530793077619,0,0,1501253,0.594,0.42,0.784,0.635,3310,52.88,76463,23894.69,NA,NA,NA,504.315002441406,2.44321095943451,7.5,120.269661831758,20.900673431006,111.089549751248,46.6911487451739,NA,NA,0.00343398731714018,NA,NA,NA,NA,NA,NA,NA,NA
"10226",9440,689000,698440,-50.4471480346179,-8.89174940682667,0.991022972022251,3191845.97206783,NA,0.111747670611937,73.3151999725281,24.7564730660928,0.0960085620750441,NA,59.0745525000392,41.4950246469464,1.3653938804536,159.328479499358,0,0.822810715634379,0,0,1506583,0.544,0.37,0.783,0.555,21042,53.28,375718,18020.91,NA,NA,NA,222.570007324219,1.61567294597626,4.5,265.056668273695,11.9787496692462,108.456645428534,71.5349313494394,NA,1.00243813099517,0.0785524598795815,NA,NA,NA,0.15667567134452,0.482904466472837,NA,NA,NA
"5804",15072,683388,698460,-60.5822831188397,-11.5944520890103,0.893916185797283,2473589.27339262,NA,1.60416010085093,47.402372288915,50.9307222874825,0.0451250608830187,NA,8.68515218162702,0,0.740964689625698,104.206903433177,0,0.937601516596872,0,61.3217863384832,1100189,0.71,0.613,0.803,0.726,36434,61.98,1076411,28288.63,NA,NA,NA,398.880004882812,4.4350471496582,4.5,336.063699181876,46.6427148162952,184.063847783415,7.82049427035247,NA,NA,0.0176202618686073,NA,NA,NA,NA,NA,NA,NA,NA
"3460",7793,308787,316580,-65.9876885243034,-9.79265026228539,0.961515230205426,965231.041821314,54.6672180124081,0.0822726128064834,19.1032714452508,25.6294212586708,0.517816670863762,NA,25.1718454705549,24.9880176265544,1.74539329907203,72.349525111649,39.4550990875448,1.11149669668191,0,0,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,NA,NA,NA,124.419998168945,1.55826997756958,4.5,854.725581361244,30.1382372218519,65.8637077082699,32.9888514149292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4677",9442,689018,698460,-63.284985875839,-0.558416078827578,0.929035420338636,4037934.88577204,NA,8.28911554880669,2.52557086783371,61.7883849525829,27.3969286307767,NA,0,0,54.3251689382262,149.913779971408,29.0402621534118,0.7501592245125,0,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,NA,NA,NA,33.2350006103516,1.17080348730087,17,350.72371999952,191.465814501877,91.4421247157704,140.386373664608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6670",2489,578526,581015,-58.5552561208297,-15.1980557063056,0.999192053362071,2428102.92825165,16.7973489617912,0.506656212083057,68.1852521691353,12.4277431835352,0.00243240768297429,NA,93.7904955339933,0,0.207570444496458,106.895361886493,0,0.211179287193585,0,0,5101258,0.725,0.655,0.826,0.704,16690,62.87,417388,25728.15,NA,NA,NA,478.329986572266,5.19273090362549,2.5,120.958940935916,35.7631807122247,150.219208316764,40.2565753325157,1.8409033675969,NA,0.239663698175408,NA,NA,NA,NA,NA,NA,NA,NA
"5776",3129,695297,698426,-60.807508366821,4.17131365682603,0.999693962582799,1130403.41646927,NA,91.1521885945834,4.57321260960143,3.9244751722717,0.171699365857009,NA,138.966590958788,26.6995015662208,0.889300895770448,112.705245142252,0,1.39909397236317,0,619.061844208331,1400456,0.65,0.558,0.788,0.624,15580,55.27,171774,13880.7,NA,NA,NA,122.040000915527,1.67541098594666,-4.5,547.043458748536,49.1547767755393,75.1266065532387,0,NA,NA,0.178424257686408,NA,NA,NA,NA,NA,NA,NA,NA
"7374",3257,695174,698431,-56.9786795374846,-11.144001649982,0.899194583251792,1572903.82515416,NA,0.120620004011117,52.3886198894078,37.3973583932613,0.106867604503911,NA,97.3068473876516,0,0.927088779310445,169.25868784548,0,0.306453739230488,0,0,5107941,0.695,0.598,0.826,0.679,9565,56.69,386230,41489.96,NA,NA,NA,335.470001220703,2.05916810035706,5.5,470.069091654976,23.9374538767277,236.267167935768,23.9034708150089,0.000143254161533393,7.24894708191273,2.7374437727416,NA,NA,NA,NA,NA,NA,NA,NA
"7563",7794,668999,676793,-56.5282290677378,-12.7205781995392,0.909194003320054,1745252.04038399,3.07619491555811,0.121051310552548,6.37512997956183,43.7177381763419,0.0724299903187637,NA,64.8182737381293,0,0.0242651376951359,138.599807488015,0,0.911249826003926,0,0,5108006,0.714,0.594,0.831,0.738,13359,59.72,777103,59929.3,NA,NA,NA,372.359985351562,1.59550499916077,3.5,289.875211387781,0.460280218972123,282.36409621665,93.7115283803956,0.0206533041701029,37.6820968840762,8.2135609021478,NA,NA,0.00215138585105239,0.718993151421707,NA,NA,NA,NA
"6966",15588,682875,698463,-57.8795804243089,-14.7476052396802,0.993941067112353,4866930.64585586,NA,2.20419060918935,50.8759529314805,30.722882946819,1.79282754515693,NA,52.0889104634479,0,6.61501225797863,142.636769808226,0,1.41624523913616,0,0,5107958,0.729,0.626,0.825,0.749,101764,66.37,3014931,30506.85,NA,NA,NA,258.610000610352,2.87395000457764,4.5,188.753676043482,40.3194309603783,114.309953035753,22.0637233614139,12.6789965889059,0.372015292690186,1.07626885831368,NA,NA,NA,NA,0.269854170005265,NA,0.00701105743916119,NA
"12897",35728,452192,487920,-44.366066929418,-3.2611187558607,0.90745579278508,3461664.68243946,30.1558457910762,1.39119411185641,17.5943201849774,50.0087280510977,0.667481284769121,NA,30.4140967358742,44.139117134459,2.18352190108318,127.910478630205,38.7646428044077,3.82691624288299,0,0,2105401,0.599,0.539,0.747,0.534,67673,58.1,595835,8797.73,NA,NA,NA,32.8650016784668,1.24632602930069,-1.5,238.360787352259,12.528147181242,138.243625590863,119.957983952335,0.152669352807857,NA,0.0241809940248621,NA,NA,NA,0.00558022939035278,NA,NA,NA,NA
"4643",4467,693993,698460,-63.2849858759907,-8.21607369829587,0.60651591834267,861774.816268704,NA,0.242672549637567,1.18800676159642,89.341460619431,9.22513824026588,NA,0,0,21.3228775618356,207.225934502318,39.0608983396287,0.467630826269286,336.248294531015,0,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,NA,NA,NA,59.2600002288818,1.18456250429153,7.5,796.08448285716,76.1036896256251,1.01644852384022,88.2931448450172,NA,NA,0.00272182906913446,NA,NA,NA,NA,NA,NA,NA,NA
"8155",5491,692956,698447,-55.1768777462837,-11.8196773111012,0.795748894471041,1746176.22301748,NA,0.00114466243904673,6.72317483574094,50.5218229894004,0.335672260250452,NA,97.0231629016954,0,0.314106161346652,104.764061916291,0,1.10632768798817,0,0,5107248,0.715,0.628,0.827,0.703,4486,63.08,310575,71232.82,NA,NA,NA,332.985000610352,1.33544600009918,3.5,400.128768230819,18.8769529479367,274.347360559572,128.029508792648,0.00128774524392757,39.7257961127263,2.69110139419885,NA,NA,NA,NA,NA,NA,NA,NA
"10652",1245,697215,698460,-49.5462471220788,-1.23409173973648,0.0933635567393869,801439.085604522,NA,4.42454957533023,0.263272360980747,95.2937203818594,0.01702685378082,NA,0,24.4978235111577,8.30262207138265,54.6300144973163,3.6485357409896,4.07473165891145,97.3383858840949,0,1504901,0.547,0.391,0.775,0.54,39783,54,261178,6657.43,NA,NA,NA,24.0550003051758,0.591340005397797,10.5,230.489072834715,68.3672801930308,0.0795012281650552,175.057851679199,NA,NA,0.00143082804880841,NA,NA,NA,NA,NA,NA,NA,NA
"2919",1373,696979,698352,-67.339039936194,0.792935317976468,0.164563935341963,313836.57261652,NA,0.432914076153912,0.198120505400682,95.7596768186116,3.60928859983383,NA,0,0,25.1425008349045,84.5850354620072,24.0568235317814,1.6068161829006,0,623.062833410411,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,NA,NA,NA,107.099998474121,0.949024975299835,23,819.002516310032,103.547888301574,48.6267735834378,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4651",1373,697087,698460,-63.2849858736879,-6.4142719261132,0.033375764500728,597267.569429771,NA,0.0128928745380053,0.367017161848552,98.3242128183824,1.29587714523107,NA,0,0,40.6217167871863,110.429226233283,0,1.38194704667936,0,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,NA,NA,NA,69.9100036621094,1.60593295097351,11.5,716.495391059924,87.0093265385156,23.0453718598374,65.828889827843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9375",1437,697023,698460,-52.4741750358671,-1.90976742066738,0.584883920161298,1723655.94573919,NA,28.9553906540985,0.968111623642667,67.9533277941724,2.1068389536716,NA,0,0,32.2248797603259,102.744791088074,0,0.713090381650179,624.057643328332,0,1505908,0.503,0.322,0.77,0.512,40458,53.71,295942,7400.22,NA,NA,NA,26.6949996948242,3.33298444747925,9.5,306.79365342829,30.8221787800624,0,85.8559446077334,NA,NA,NA,NA,NA,NA,NA,0.0163309744148067,NA,NA,NA
"10817",1757,192056,193813,-49.0957966458869,-8.21607371260285,0.999750465390703,1145110.18206823,72.2011572537259,0.558595270254802,21.48774638859,4.85136558228978,0.0299043062200957,NA,58.0373790156651,0,2.76259820600193,58.3811310964957,8.19757637124212,5.15306947003429,0,0,1711803,0.584,0.478,0.742,0.563,2202,55.7,35420,15890.7,NA,NA,NA,210.559997558594,1.36815851926804,4.5,221.641627391929,16.9161369026245,215.96712343903,88.3426953480129,0.835174332089467,NA,0.0360568668299718,NA,NA,NA,NA,NA,NA,NA,NA
"7377",1757,696686,698443,-56.9786795354864,-10.4683259607152,0.350037709731837,2144798.59166317,NA,6.51799409354182,11.8106270460841,81.3379959250017,0.272858908907763,NA,56.2750923778811,0,1.2175696225111,160.54537747974,0,0.34759267522767,0,0,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,NA,NA,NA,301.130004882812,1.63222348690033,7.5,541.839316604958,74.6455429172957,168.115223904377,47.4829947988756,NA,NA,0.059236281220668,NA,NA,NA,0.00128774524392757,NA,NA,NA,NA
"8067",1949,696511,698460,-55.4021029768453,-9.56742506389847,0.26372048750559,986255.876395121,NA,1.57133536320139,11.1192509328999,86.7495306884,0.0274718985371214,NA,31.0374821868851,0,7.21852346917766,150.60558451774,0,2.60560683757588,0,0,5106265,0.674,0.577,0.815,0.652,8990,60.18,186169,21325.22,NA,NA,NA,383.010009765625,2.10113441944122,7.5,577.285518734445,63.7938825421155,67.9007222891651,101.675136358585,NA,0.43225315354502,0.100157963416588,NA,NA,NA,NA,NA,NA,NA,NA
"3944",2013,696415,698428,-64.8615624222667,-11.1440016159344,0.0457759489350942,362749.303426203,NA,0.85381333142099,1.30732546882283,97.714367671842,0.124493527914231,NA,0,0,2.67007942006228,124.614863018791,0,3.94090689381474,0,692.468600154188,1100106,0.657,0.519,0.823,0.663,45783,60.75,804570,16955.8,NA,NA,NA,166.020004272461,0.839181005954742,5.5,666.56836169421,62.6331607939082,23.6218559771644,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005",2874,695586,698460,-69.3660669042441,-6.41427189943168,0.0115567446120964,65676.0615364384,NA,0.0038632357317827,0.169982372198439,99.648159382798,0.177995009271766,NA,0,0,52.8895304208967,98.9382516453323,3.38846639380053,1.44265698366114,0,0,1301407,0.563,0.431,0.756,0.548,34840,48.34,433725,12431.91,NA,NA,NA,150.509994506836,1.26053303480148,12.5,1200.58371042036,60.0569423545519,193.868930070299,23.5670204056307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9461",3514,694943,698457,-52.2489498131769,-4.61247011173499,0.00417864709952265,144426.485060598,NA,0.00687619975360284,0.189382001547145,99.7908489241613,0.0128928745380053,NA,0,0,25.6896173150096,65.1499697750791,0,0.512281510600064,0,622.425096549562,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,NA,NA,NA,204.380004882812,2.12757301330566,1.5,229.498989526644,145.828836272338,46.6761943830971,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",3898,694546,698444,-70.0417425811687,-9.11697461361933,0.512748892188681,454914.19181031,NA,0.0916826633813712,0.856516631808154,97.642752771968,1.40904793284245,NA,0,0,14.7214068796501,155.89299899843,45.248582629148,0.594642935876092,0,347.155346657493,1200435,0.517,0.34,0.781,0.519,6362,48.29,71271,11439.99,NA,NA,NA,190.279998779297,1.35406398773193,7.5,1267.88133405189,90.2652727411473,37.2188576574593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5946",8052,690412,698464,-60.3570579243691,-1.68454220223337,0.0354669535913884,456493.756742512,NA,NA,1.64616767015407,98.3210663675282,0.000715414024404203,NA,28.670529582261,0,5.52424773899855,132.579874489187,0,0.610992154428807,0,0,1303536,0.647,0.538,0.802,0.627,35352,58.54,444819,12865.72,NA,NA,NA,112.949996948242,3.90282356739044,19,104.624754573854,53.5240246093131,53.2170833437551,18.753201333582,NA,NA,0.0320505482933083,NA,NA,NA,NA,NA,NA,NA,NA
"5744",9960,688500,698460,-60.8075083667177,-3.03589353637195,0.252807246826894,3012869.41310408,NA,0.0052940637805911,11.0933529452165,87.7140518761017,1.17227742038873,NA,63.0111874797273,0,2.44581920817351,127.252416762411,3.12473360623057,0.680875661568725,0,35.5026388866196,1301852,0.613,0.476,0.799,0.607,47571,57.26,704369,14857.91,NA,NA,NA,68.375,1.47463899850845,16.5,262.118804016116,31.2380511877439,20.4644293147043,8.88158912915636,NA,NA,NA,NA,NA,0.0150236945124883,NA,NA,NA,NA,NA
"5986",9960,688500,698460,-60.1318327199351,-14.7476052445543,0.884881526925004,2652261.64434486,NA,1.54414963027403,43.6939115404867,50.395051624276,0.630565921109865,NA,69.4693245578896,0,2.3165446877326,119.580162176158,17.6268948636794,1.13753104360824,0,0,5105507,0.645,0.495,0.843,0.644,15983,56.03,321353,20687.06,NA,NA,NA,202.084999084473,0.86318102478981,2.5,44.1050880042576,33.7351081184864,316.64990130211,47.0698269803764,3.38820081957831,0.0084418854879696,0.338533916348069,NA,NA,NA,NA,0.00114466243904673,NA,NA,NA
"6230",13032,685407,698439,-59.6813822701148,-3.93679443667572,0.618559567461573,2563118.46946987,NA,0.514525766351503,8.23155376479476,82.7907156429569,8.46320482589684,NA,0,0,28.8572187243659,86.6389463772442,0,1.4717788594085,0,0,1300300,0.577,0.446,0.799,0.539,38830,53.33,327908,8527.28,NA,NA,NA,35.6800003051758,1.64980900287628,12.5,353.078000077749,51.2294872215653,124.992553260805,20.1960735102525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4272",16104,682356,698460,-64.1858867359769,-3.48634397465151,0.708981170909501,3440507.8465447,NA,0.2419562788299,1.62894307079621,78.3214909893132,19.8076096610607,NA,0,0,17.8823293724071,182.098570230517,4.60705018435561,0.422379749031356,0,0,1302801,0.498,0.348,0.763,0.466,18186,55.23,154283,8325.67,NA,NA,NA,38.9850006103516,1.36059802770615,18,541.944488178037,57.0062361189169,86.9696408109187,48.3566175309908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12412",33696,664761,698457,-45.4921930937757,-2.13499263629785,0.93891465512474,5337932.72112559,NA,0.0987021172965075,51.8087270435206,48.0484485574306,0.0280778156605449,NA,64.3706539008528,0,2.73777306144085,108.8188526285,0,1.70046038205711,0,0,2112456,0.536,0.402,0.774,0.495,25365,50.61,157035,6150.26,NA,NA,NA,35.7849998474121,0.779114484786987,4.5,89.7464795045477,22.5066742729171,69.5241687489495,81.6643688210663,NA,NA,0.000716270807666963,NA,NA,0.00931152049967051,0.00601667478440249,NA,NA,NA,NA
"7197",4213,694250,698463,-57.429129983851,-6.86472234828506,0.0102343539904708,231348.477405269,NA,0.0018645344042454,0.295313564487791,99.4932769192155,0.209544981892502,NA,0,0,54.5491944731262,90.3539916573921,0,1.7774859654367,221.147733520895,402.438720243189,1503754,0.505,0.279,0.8,0.577,8899,47.61,327630,40653.91,NA,NA,NA,139.660003662109,5.89916896820068,9.5,500.440815365142,210.102930420251,2.78687183202527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7489",6517,691922,698439,-56.7534543117449,-7.31517280052033,0.0576561235374153,579032.439059592,NA,0.00643872621963783,2.73187999358989,97.1754023488473,0.0862789313431469,NA,0,0,4.28703016107949,100.666277875506,0,0.115970266264845,619.440382286582,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,NA,NA,NA,263.899993896484,4.55003786087036,8.5,535.116982607949,149.48342606503,0,42.1132951618947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10227",11498,686947,698445,-50.4471480356159,-8.66652417480491,0.992094584833117,3239841.67756916,NA,0.149987107125462,72.4669799157666,23.339970776151,0.247113428645102,NA,16.6832347469338,40.6476910451485,0.269359181953801,127.231210136859,0,2.00751813435935,0,0,1506583,0.544,0.37,0.783,0.555,21042,53.28,375718,18020.91,NA,NA,NA,203.970001220703,1.46948504447937,4.5,241.155934769162,12.0071013568798,132.750133920509,75.1726875205819,NA,2.99873936337851,0.120906512334183,NA,NA,NA,0.175772856201473,0.500530040397674,NA,NA,NA
"9555",13546,684900,698446,-52.0237245690011,-5.51337101422541,0.041721994819916,386941.904994167,NA,NA,2.08557496394313,97.9144250360569,NA,NA,0,0,0.0845315243153546,76.3861526792077,0,3.52340166674101,0,621.597947870524,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,NA,NA,NA,248.429992675781,2.49105095863342,5.5,149.102207548904,67.5762287522509,68.7169239287792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
