"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_3","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_15","pland_33","pland_12","pland_41","pland_24"
"235499",106,27829,27935,-52.2039047593108,-4.11697459930915,0.000932049921588574,34593.170074375,99.9533866398939,0,0,24.2489508899368,5.63129314291877,0,1.32862575077986,0,24.9450066561625,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,206.444999694824,2.60372996330261,7.5,260.81925413607,95.1087890272024,56.779172228295,0,0.046613360106135,NA,NA,NA,NA
"234540",114,27821,27935,-52.293994844951,-3.44129896104684,0.989368926315608,3485927.13826602,20.3449388647854,6.72260689392308,0,0.725049295146633,13.0253870659076,3.84562395831741,0.237317096738366,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,111.764999389648,2.65152192115784,4.5,321.966518267336,23.6230394851834,77.6515646041191,35.9485254433344,50.7978055864319,27.1791745849618,1.67808096382086,NA,NA
"240376",164,27791,27955,-51.7534543428326,-3.80165929344601,0.00768406971953695,242033.39529369,99.6150556030796,0,0,10.2607253141881,5.41852502472458,0,1.34084200899319,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,138.479995727539,5.12163209915161,8.5,251.825710340453,73.1859696002238,117.66111603427,8.63272801492612,0.384944396920445,NA,NA,NA,NA
"238906",180,27754,27934,-51.8885894539016,-4.20706470735292,0.00569474924443347,240710.808434385,99.7148560022812,0,0,20.2915007086456,0.360311926536344,0,2.6065381155484,0,24.8752343009555,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,268.599990844727,9.12070751190186,6.5,229.432855806053,113.491740595435,85.8851571029998,0,0.26732249786142,0.017821499857428,NA,NA,NA
"241354",196,27737,27933,-51.6633642085709,-3.62147911219406,0.0363053629187101,912584.933075118,98.1679498146564,0,0,1.96482100060468,5.26592647687095,0,0.0767287154668556,0,24.9272579675648,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,110.75,1.91890603303909,5.5,260.975041999091,54.4533292594728,120.978695401485,0,1.8320501853436,NA,NA,NA,NA
"238904",252,27683,27935,-51.8885892540033,-4.27490961614682,0.483981139517373,555486.481004805,98.502994011976,0,0,20.5457826638721,0.0646858085454129,0,0.64393407039048,0,0.303213894247055,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,277.859985351562,4.98107719421387,7.5,223.880733290165,120.611751264456,84.4659651190977,0,1.49700598802395,NA,NA,NA,NA
"236959",344,27589,27933,-52.0687696194244,-4.16201966288293,0.0771463725061182,473486.095711845,96.3323353293413,0,0,29.5071209273858,7.02639959862603,0,0.535172303132451,0,24.9116990449286,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,261.759994506836,2.7943195104599,6.5,246.718899014599,103.736950283538,68.2344205374972,0,3.66766467065868,NA,NA,NA,NA
"240861",376,27558,27934,-51.7084092812728,-3.89174940126053,0.050617293932919,1454243.64966606,97.4864641973538,0,0,17.7359965329907,5.17985074320939,0,1.32331700946412,0,17.8285044559581,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,130.759994506836,2.48008489608765,6.5,241.060682685095,83.3797710546587,117.021951752634,0,2.04381655849977,0.469719244146438,NA,NA,NA
"240382",504,27450,27954,-51.7534543444908,-3.53138903558043,0.794730243218398,3446661.35593495,60.0834046193328,0,0,8.4025603201713,5.74962254313566,5.94566517479348,0.861710114704755,0,17.0694329922411,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,84.1749992370605,2.04776448011398,5.5,274.957176817684,43.3087650402325,107.292996906539,0,3.98845166809239,25.8055317935557,10.1226119190191,NA,NA
"238921",688,27267,27955,-51.8885894532957,-3.53138904436333,0.745691220619698,4350756.39012481,62.300548603392,0,0,1.74541381825411,6.27442000416912,0,2.11285203005314,0,0,1508357,0.596,0.451,0.792,0.594,14987,50.91,3088045,209799.94,116.180000305176,2.94720494747162,4.5,284.300437218818,44.9486421702999,100.641751891527,5.00013809385346,11.2911900749399,25.2465129620998,1.16174835956829,NA,NA
